,Review,Polarity,Subjectivity
1903,"﻿I went to sleep, my wife had to keep punching me awake.  She wanted to leave she was so bored. Where does Spielberg get these actors, where does he get the script? Natalie Portman is terrible she could not act herself out of a paper bag.  Her character was totally unbelievable, a senator who looked 13, giggled while making puppy love to a leading man who was supposed to be many years her junior and looked many years older than her.  I am totally disappointed in the movie going public, their support of junk like this only means we are going to get more junk.",-0.030303030303030307,0.6590909090909091
2089,Haven't watched it for a second time until today. It's amazing how bad it is. It was basically filmed entirely in front of green screens and it shows. It looks so bad. The effects are bad and you really see that the actors had nothing to act with or move on. And then Anakin. That's got to be the worst acting to ever put on film,-0.24999999999999992,0.5025
3712,"Well, saw the movie today after a couple failed attempts to get there.  I was impressed by the story-line, disappointed in the fight between Anakin and Dooku.",-0.08333333333333333,0.6833333333333332
375,"My comment about THE PHANTOM MENACE began thus: ""This movie is so unbelievably bad, it is almost unwatchable."" Upon returning from the theatre on opening day of this execrable fiasco, my friend asked me what I thought of it. I answered, ""Remember when I said The Phantom Menace was the worst movie of all time? Well, we have a new champion."" Lucas seems bent on redefining the movie-going experience as neither entertaining, thoughtful, uplifting nor fun. I have seen both of the first two ""new"" Star Wars movies, and could not tell you right now what the two sides are, or what they are fighting about. He has turned the battle for good and evil into a CGI version of a 3-hour John Kerry lecture about ""nuance."" This leads to the worst sin a movie (which is entertainment, after all) can commit - it is BORING. Where is the genius that brought us American Graffiti and the original STAR WARS trilogy? Gone, most likely gone forever. He will be missed.",-0.06567990832696714,0.6291061879297173
1786,"I'm sorry, but this film featured some of the worst screen performances I have seen since ""Plan 9 from Outer Space"".  The acting by the two leads, Hayden Christensen and Natalie Portman, is laughable, and many in the audience I saw it with did just that.  It was that pathetic.  Even Ewan McGregor, who normally is a fine actor, fell on his face with his leaden lines.  You could hear his attempts at humor falling like so much dead weight in the silence of the audience.  While the story in general is interesting and it's fun to see how all the pieces fall into place, the absolutely amateurish quality of the writing can't be covered up by any amount of special effects (which, though excellent, are as usual way overdone).  If you must go see this, go with low or no expectations, and you won't be disappointed.  If, however, you really don't want to waste your money on making George even wealthier with no payoff for you, then go rent ""Dark Star"" by John Carpenter to see how to make an excellent, hilarious movie with no budget at all.",-0.014182194616977253,0.5712215320910974
1319,It's hard to believe it's been nearly a year already since this movie came to existence which earned my deepest respect and affection.,-0.09583333333333334,0.4708333333333333
2388,"I've seen this movie four times now, and I still contend that nearly all of its problems are bleed overs from the disastrous decision to cast Jake Lloyd as Anakin in Episode I.  Let's look at this logically.",-0.11666666666666665,0.4833333333333334
3235,"I was so glad that I read the reviews of this film before I went to see the movie.  I purposefully anticipated horrible acting and two-dimensional characters along with some corny jokes and bad lines.  When I emerged from the theater nearly two and a half hours later, I was pleasantly surprised because it wasn't that bad!  Sure it had it's moments, but doesn't EVERY Star Wars film?  This installment blows Phantom Menace out of the water in every way!  The story itself is becoming much more complex than I had ever imagined.  I am more intrigued by the evolving story of how the Empire came to power rather than I am of the fall of Anakin.  This movie had many subtle and not so subtle references of things to come.  Along with some trademark quotes from the Star Wars franchise, such as ""I've got a bad feeling about this!"" and the most intense fighting scenes ever in ANY Star Wars film, Attack of the Clones has brought back that Lucas magic that he perfected 25 years ago.",-0.008680555555555533,0.5502314814814815
84,LOVE STORY: unbelievably unconvincing and boring,-0.25,0.8666666666666667
2620,"In a word, this second of the Star Wars prequels is 'awful'. If you're one of the fans who felt severely let down by The Phantom Menace, then this installment of the Star Wars saga isn't likely to ease your pain.",-0.2888888888888889,0.5722222222222222
1493,Appalling casting and dialogue leaves one longing for the,-0.35,0.9
1304,"Last night at midnight (May 16th, 2002), I sat in a theatre as the new Star Wars episode began.  I wasn't a fan of The Phantom Menace by any means and I was silently hoping Episode 2 Attack of the Clones would deliver.  You know what? It certainly bloody well did!",-0.2159090909090909,0.3803030303030303
1367,"I could have taken this movie with the cliched dialogue and incoherent plot. With both of those AND bad/nonexistent acting and directing, it is quite possibly the worst film I've ever seen. I could only shake my head in disbelief that Lucas could create such garbage.",-0.19999999999999998,0.6111111111111112
1587,"Forget the reviews suggesting Attack of the Clones is better than the Phantom Menace.  Episode II is by far the worst of the Star Wars movies. The only truly interesting aspect of Attack of the Clones is how _force_fully it proves the fact that special effects cannot make up for a poor (awful!!) story.  In this case, not only is the screenplay poorly written and the acting terrible, but the story elements themselves make absolutely no sense.  The plot failings are so strong as to spoil any assistance the special effects might have rendered.  Although I'm a big Star Wars fan, the movie is so bad that I give it only a 3 of 10 rating.",-0.10802005012531328,0.6706766917293232
