,Review,Polarity,Subjectivity
3065,"It felt more like an end to the Saga than a middle movie in a trilogy. Luke dies from telepathic exhaustion? Really? And don't get me started on Carrie Poppins flying thru space. I hated the Phantom Menace, but at least in 1999 I left the theatre excited for Episode II. Not this time. There's not even really an evil villian anymore for IX. This movie seemed to dragon on forever (looking at you casino). This movie SUCKED!",-0.140625,0.44375
5645,I feel a moral responsibility to at least say that this movie is great and that the *thousands~ of people crying grand conspiracies rigging IMDb in The Last Jedi's favour are severely paranoid narcissists so terribly threatened by the idea that they have no meaningful ownership over the multibillion dollar corporate slam dunk we call Star Wars. ,-0.049999999999999996,0.5074074074074074
5808,Wow.. dazed and confused as to how in the heck this movie even gets approved to be part of the Star Wars storyline.,-0.26666666666666666,0.8333333333333334
2044,Bad movie__________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________,-0.6999999999999998,0.6666666666666666
618,"Truly awful, awful script, awful dialogue, out of place marvel style jokes, and most importantly (the sequel in general) ruined any hope of a good send off for Mark Hamill, Carry Fisher (now impossible to fix this with her death) and Harrison Ford from the SW universe.",-0.2520833333333334,0.825
5639,The plot was not good. It had terrible scenes such as the casino city. That wasted too much time and for what purpose? Snoke turned out to be a pointless character? ,-0.26666666666666666,0.46666666666666673
6943,"Do not listen to all of the bad reviews. This movie deserves to be called part of the series. 
This review DOES NOT contain spoilers.",-0.6999999999999998,0.6666666666666666
1978,"TLJ is like a particular TV show called The Walking Dead then throws surprises just to throw surprises. Unfortunately this makes the movie less compelling. 
Movie tries to be political, subplots are too long and you don't care for them. Characters except for Ben are not compelling. ",-0.07777777777777778,0.43333333333333335
4533,My childhood magic is broken.... I realize now that dreams are only a product.... And some products really sucks.,-0.05,0.6749999999999999
6023,"3 stars for nostalgic reasons it doesn't deserve even that.
The only thing that would have made this movie worse is if it was directed by Michael Bay, but at least the action seance would have been better.",-0.09999999999999998,0.6
2364,"Boring, disjointed, jumbled mess; other people seem to like the special effects but I found it painfully obvious the whole movie was shot in front of a ""green screen"" and everything is animation; what made this movie putrid to me was the lack of character development and abuse of existing characters.",-0.1346938775510204,0.4744897959183673
5595,"How can it be possible that Kathleen Kennedy and Disney approved of this script?
This is by far the worst StarWars movie ever, except the Christmas special.",-0.13571428571428573,0.8928571428571428
4038,"How this movie is getting such fantastic reviews from critics is beyond me. I didn't absolutely hate it. It wasn't horrible and there were certainly a few bits that kept me entertained, but overall this movie missed the mark big time.",-0.22857142857142856,0.5
6180,"The plot holes, lazy script, poor but self-serving direction are well documented and I won't repeat them here. ",-0.325,0.8
4996,And this movie was terrible and also I am not a bot or a made up review...the movie is a mess and has ruined it for me...I have no reason to watch any other spin offs or episode 9.,-0.43333333333333335,0.5166666666666667
4668,"Is Disney the owner of an Internet Service Provider?
I think they are trying to drive people to not attend cinemas and instead download movies (or skip them altogether).
Btw, very bad acting, too many jokes and unlikely pairing (black man and fat Asian woman what a cliché)",-0.1794444444444444,0.3833333333333333
99,This is the anti Star Wars movie that feels like a comedy that just happens to be set in the Star Wars universe. Almost like a parody of empire strikes back. And it's the highest rated Star Wars movie on metacritic. What a joke. We all know what they did to Luke skywalker but I am not gonna talk about that. Instead I want to talk about the potential they wasted.,-0.06666666666666667,0.3333333333333333
3230,"They killed Luke Skywalker, because he was tired? Bring back George Lucas now. These movies SUCK!",-0.20000000000000004,0.2333333333333333
3370,"A terrible plot, 1 dimensional characters, literally the worst death you could imagine for this franchise. I have decided that Disney deserves absolutely ZERO dollars from our home moving forward. Ridiculous doesn't even come close...",-0.5333333333333333,0.975
3936,"It's obvious that the people behind this movie put more energy into driving some silly SJW agenda than telling a genuinely good story. Characters were awful. Story was awful. Just pathetic. Kathleen Kennedy, Rian Johnson, and (((Disney))) should be ashamed of themselves. Very disrespectful movie.",-0.2777777777777778,0.7194444444444446
5310,"I gave this one star because the movie looks pretty. Been a Star Wars fan my whole life and have never felt compelled to review a movie before. This movie spits in the faces of every fan and is one of the most confusing, appalling, insulting, politically motivated pieces of ""art"" ever put to the big screen. I hope J.J. Abrams can salvage this mess. It hurts me as a lifelong Star Wars fan to write this review but I can stay silent no longer. I am so sorry but shame on you Disney and shame on you Rian Johnson.",-0.12291666666666667,0.5229166666666665
896,"Confused, devastated, sick inside. What happened? Loved TFA, and Rogue! How did Rian get this so so so wrong???? My childhood died with Luke. While Mark Hamill played the part he was asked to play so masterfully, how Luke was written in this movie, was a total let down to his legacy. Shame on you Rian! You can claim to be an old school fan all you want! But you just proved to be a very bad film maker! And Disney, selling us down the river for Merchandise and profits? You need to take a long hard look in the Mirror Kathleen Kennedy and never do this to the fans again! NEVER!",-0.12250124007936508,0.6327711640211641
6457,"So disappointed. Like every other Star Wars fan, I couldn't wait to watch this new film but I left the cinema so annoyed. What is with all these utterly pointless non- Star Wars like jokes that have been thrown in?!! There's even a 'mother' joke! 
Whoever thought up the Princess Leia Mary popping esq scene needs to be band from any further dealings with Star Wars! It was unbelievably bad.
It was a film that has definitely been made for general film goers and not Star Wars fans. So much more could have been done with this film but The writers sold out. The Porgs were a money cow for Disney as they brought absolutely nothing! So many bad things can be said about this film but I'm not gonna wind myself up listing them all.
JJ Abrahams really needs to do something special for episode 9.",-0.07665341704863761,0.5029984721161194
4709,"I remember how I felt in the opening night of TFA back in 2015: ""What the heck did I just watch!?"" it was a terrible experience. Disney decided to rip-off ANH in every way and I thought ""this is not going to end well""... ""you can't start a trilogy like this""",-0.4666666666666666,0.5
4858,"No spoilers here. The Last Jedi doesn't deserve anymore of my time. i just wanted to warn people off. Boring, disappointing and insulting to the fans of the first three movies with no compelling characters. How they managed to ruin Luke Skywalker I'll never know, but ruin him they did. Hard to believe this was so terribly boring but it was. There was nothing new, even the sound tract was just an unremarkable rehash of the original. Save your money and time.",-0.24419191919191918,0.5705176767676768
1170,"I was already disappointed by The Force Awakens as it had a rehashed, dull plot, poorly written characters and interesting thematic choices. The Last Jedi, does very little to redeem anything that the new generation of Star Wars movies have accomplished so far. Director Rian Johnson pulls no punches as a first timer to the series. Bold, captivating sci-fi visuals and battles make Episode VIII quite possibly the most vibrant Star Wars installment to date, but aside from standout performances from Carrie Fisher, Adam Driver and of course, Mark Hamill The Last Jedi suffers from ever branching, irrelevant subplots, boring new characters and mismatched lore elements.",-0.045842352092352094,0.575036075036075
4485,"If you need to see this movie wait until it goes to red box. The movie was a waste of 2 1/2 hours of my time, that I will never get back. R. Johnson destroyed Star Wars he should be sued by Disney. I wish I could sue for my time, ticket price and concessions. My youngest kid who is 8 fell asleep about 25 minutes into the movie and it was a early showing not a late showing. If Star Wars puts my 8 year old asleep it is a bad movie.",-0.07857142857142854,0.2523809523809524
785,I was so disappointed in this movie and with IMDB for lying about the ratings. I do not trust IMDB anymore and will no longer check the ratings on movies on this site. It appears that ratings here can be bought for the right price.,-0.23214285714285715,0.6428571428571428
179,"Don't bother! It's not worth it!
IMDb won't let me make a short comment !
It's a sad movie, feels disconnected from the franchise!",-0.2708333333333333,0.4666666666666666
5287,Let me clarify and straighten out all of the 'hate' and 'love' that this movie is receiving once and for all. All the ruckus stems from where you stand when you watch this movie; are you a casual or new watcher or are you a long-time Star Wars fan?,-0.16590909090909095,0.7053030303030303
4500,"This movie is the perfect example that a visually stunning movie with a decent story line can't be saved because of poor dialogues and some bad acting. Conversations between characters rarely rise above that of the average soap on tv, also it tries to be funny but most of the time they simply miss the mark. Mark Hamill reprise of Luke Skywalker is disappointing, not convincing at all... but other characters like the one played by Laura Dern are uninspired.",-0.0063725490196078404,0.6273809523809524
6829,"The movie was edited very poorly!
and never reached his full potential,shame.",-0.15000000000000002,0.665
3229,"A poorly made film with bland dialogue, forced humor, and boring stories, but what's truly appalling about ""The Last Jedi"" is how it seems to go out of its way to disrespect the franchise's original heroes as well as its original fans. This film extinguished any connection I'd made to Disney's Star Wars. After falling in love with the franchise in 1977 and following its story through every medium of entertainment over 40 years, I now found myself skipping ""Solo,"" ""The Mandalorian,"" and ""The Rise of Skywalker"" - all because ""The Last Jedi"" made me not want to support a studio which would make me feel so nauseous about something I'd loved my whole life. Shame on Disney and Kennedy for allowing Rian Johnson to wreck the Skywalker Saga forever.",-0.0051282051282051395,0.5435897435897435
692,Gave this creation 10/10 before actually watching it. Afterwards decrease it to 5/10 and this morning after sleeping on it decided to put an end to this with 2/10 with anger and sadness in my heart.,-0.35,0.15000000000000002
4075,"After watching The Last Jedi which was dreadfully painful to watch, I am certain this is the end of line for the Star Wars series and what a sad ending to what began has an amazingly original and creative series now.",-0.018452380952380942,0.7146825396825397
2447,"Moving to Disney was de worst idee ever for mr G. Lucas. The franchise goes from bad to horrible. I gues Disney thought that will be a movie for stupid or very innocent people (toddlers). And they were right. A total waste of my time and money. But WTF, entire society goes from bad to worst, so it was obviously that movie industry will fall. Because it's not only this movie, 2017 was a desastrous year for entire industry. God knows that we are lucky that some TV series still exists.",-0.2894345238095238,0.7570238095238095
1380,"I was expecting the movie to be utterly garbage, and it was even worse than that!!! ",-0.390625,0.8
6822,"First of all, I never have written a review before and I'm sorry if I make some grammar mistakes. ",-0.125,0.6666666666666666
1388,"I didnt expect much of this movie, but I was already alarmed because of the feminism in the last movie. After about 20 minutes of watching it I was already sure, feminismus is continuing here. The biggest joke was the vice admiral on the ship of the rebels. When Admiral Leia (we re noticing, a woman is a general, haha) passed, and they introduced the successor, I was already laughing and saying to myself, it has to be a woman. But there came a surprise to me...even more feminism by presenting a very ugly woman with short and violett hair and of course no spirit, nothing, just boring "" I get his job, because I am a woman"". There were more examples of it, but I dont want to loose my life time because if this.",-0.0033566433566433536,0.5022533022533022
4474,I found it long and boring. I can't make myself care about the wooden new characters and Carrie Fischer is dead in real life Mark Hamill dies ( I think) at the end of this movie. So I would have no interest in seeing the next movie.,-0.13051948051948054,0.36493506493506495
1784,"Having barely got through The Farce Awakens, I thought ""well it can't get any worse right? RIGHT?""",-0.03571428571428572,0.4542857142857143
229,"Last Jedi is a disgrace for the saga. The movie feels like it's a totally different universe. More like Marvel. Jedis are more like X-Men now, they have all sorts of superpowers and tricks that they didn't have before. Now with the Force you can make videocalls and hologram yourself like Loki. Where there was evil and the dark side before, now you have a weird kid Vader-wannabe who throws tantrums like a 2 year old and can misteriously overpower the Emperor-wannabe as easy as pie (how??). Where there were efforts in training and developing Jedi skills and wisdom, now there is a couple of days of BS, a cave that doesn't scare anyone and lame lines. Where there was a brave Jedi who single handedly faced Vader and the Emperor and lived to tell, now there's a depressed lame character who exiled himself because a child seemed to have inclinations towards the dark side (WTF, Luke brought Vader back). I'm just going to erase this episode from my mind and pretend it didn't happen.",-0.06488095238095237,0.5758928571428571
3826,"The only star wars movie I've ever disliked, the movie actually left me not excited for episode 9. I really dont know what to look forward too.",-0.0375,0.51
406,"I give 'The Last Jedi' Two Million thumbs down. Without a doubt the worst Star Wars movie ever made. A spastic whirlwind of lazy casual writing, and comic relief from every single character in the film where none was needed at all, as there was not one moment of tension or suspense. 'The Last Jedi' makes a mockery of the Force and the Star Wars Universe as a whole. It's almost as if Disney was purposely insulting Star Wars fans with this movie and laughing as they took their money. And to all the internet geeks who hypothesized on Snoke's identity you finally got your answer, he was Snoke, a meaningless CGI disaster that nearly ruined 'Force Awakens'. I'm still picking up the pieces from Rogue One (another embarrassment) and now this...I guess this is what Star Wars is now...an immense pile of feces. Rian Johnson should be ashamed of himself. I will never see another Star Wars movie for as long as I live. Star Wars is dead.",-0.17886002886002889,0.5943043884220356
942,"My biggest problem with The Last Jedi are the unanswered questions. I've heard that some people were upset by the revelation of Rey's parents, but I didn't mind that at all. I was infuriated, however, by the lack of explanation of who the hell Snoke is. Hell, I barely understand what the First Order is! I wish Snoke had been given more attention and development rather than the movie spending what felt like several hours in the terrible ""kid-friendly"" casino subplot.",-0.03392857142857143,0.31428571428571433
2046,"1 day of training (sitting on a rock) you're a Jedi knight! Ships that run out of power and randomly fall/drift off (Guess space dont work the same way), Princess Poppins somehow only now shows her 1 power? Token chick to get the Asian market, Talking about marketing ""Jar Jar worthy"" Porg's for kids to buy, Luke was a wimp, remember not just 1 person in the same place at the same time who can do the same thing *crack codes*, Dead Jedi can still use force lighting?! Random orphans, Phasma was a space filler, pointless crystal foxes again just to sell toys? Snoke was a total badass but pointless and dumb & So where are the Knights of the Ren? Or did they become the red cheap henchmen?
Anyways as a great man once said ""ITS A TRAP!"" - Admiral Ackbar. (Rip)",-0.023039215686274508,0.4470588235294118
2835,"This movie is so boring I was on my phone The whole time I was watching it. They try to be funny and the jokes are just stupid. I kept waiting for something exciting to happen and nothing ever happened. When you watch all three in a row (Force, Last Jedi, Rise) the story doesn't make sense. It might have made sense if JJ had directed all three but they got some moron to direct this one.",-0.21875,0.7083333333333334
888,"Other than the paid critics, who liked this movie? So disappointing and a complete waste of my time and money. Rian Johnson should be fired from Disney. Well done Rian, I didn't think it was possible but you made a film worse than Star Wars Episode 1.",-0.08928571428571429,0.5535714285714286
3315,FOR RUINING STAR WARS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! I HATE YOU RIAN JOHNSON!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,-1.0,0.9
4114,"Honestly if you watched movie 7 and you thought this was going to be a good movie, then, well, you'll be disappointed. It was bad. Real bad. But so was the last one. The last one was prettier, but it was dumb too. This one was dumb but (and I may be wrong) but it seemed self aware dumb. Any who, whine and complain, but if you go watch number 9 with JJ at the helm then by golly, crown Disney king, this is what blockbusters are now. Making that money they are and no reason to stop do they have.",-0.21041666666666667,0.5583333333333333
2273,"Critics Review average 8/10
User Review average 2/10",-0.15,0.39999999999999997
817,WTF just WTF i went in to see Star Wars and went out around 3 hours later from something else!,-0.3333333333333333,0.6666666666666666
3197,"There is so much wrong with this film it is impossible to enumerate it and explain it all in a simple review post. Here is a small, incomplete list of all that was wrong with this garbage of a film: 1. plot, 2. plot holes, 3. character development, 4. character assassination, 5. tone, 6. pacing, 7. political diatribe.... this list grows and grows. ",-0.3194444444444444,0.6095238095238095
2813,They are just basically coping the old star wars movies to the new one's. Was really disappointed. If you are an old school star wars fan you will hate this movie. Seems to me they are making these for the next generation of star wars fans who do not know any better. This was by far the worst star wars movie in the series. Plot was terrible. This won almost ruined the star wars series moving on.,-0.26136363636363635,0.6004545454545454
2764,"Sorry Disney, Star Wars is not a joke! I see it like a bad remake of The Empire Strikes Back with better effects but no heart, Only Daisy gave me a good performance, not even Mark moved me; anyway... ""Help me, George Lucas. You're my only hope""",-0.017857142857142825,0.680952380952381
6980,"I guess I am on the same page as most of the The Last Jedi critiquers. Weak, weak script. With an obviously large budget to create this mess, you would have thought that someone on the staff would be in charge of pointing out the crappy parts and to write something better. Apparently, many movies don't bother to hire this person or persons. I guess their attitude is ""this is Star Wars and it will make a ton of money regardless"". Too bad. I went in with high expectations and was totally disappointed. They messed up Luke,Leia, Kylo Ren, Stokes, the Force, basic physics, Rey's parentage, etc... Bombers? Really? Stupid.",-0.09290816326530611,0.4733503401360544
3513,"Number of reasons:
The ""Marvel"" jokes, horribly timed and unnecessary. (only joke that felt like Star Wars was Leia asking 3PO to wipe the nervous expression of his face)
Changing the rules and ruining most of what The Force Awakens had setup.
Completely changing the character of Luke.",-0.15999999999999998,0.76
6800,Way to go for it Rian. Feels bad seeing all these sour 1 and 2 start reviews trying to make a point.,-0.42499999999999993,0.3833333333333333
432,"Honestly. A superman-version of Princess Leia, a cheap Chinese-red backdrop for a certain battle scene (Don't worry. I won't mention any more details), a severely out of character Luke, a useless skirmish within the rebels just to fill up another half-an-hour, and terrible... I MEAN TERRIBLE acting by Domhnall Gleeson as General Hux. Honestly. Is George Lucas teaching Domhnall Gleeson how to act? I know he's a good actor as seen in other films such as Ex Machina, but in this film, he was worse than a Craigslist hire or a cheap amateur porn star actor on Brazzers. What the hell is wrong this this film... all I can say is, smh...",-0.03462301587301588,0.6046626984126984
5223,So basically I decided not to watch this movie after reading all the sad reviews that are super negative. It expresses how silly reactions on the internet can sometimes turn out.,-0.24166666666666667,0.7354166666666666
940,"I knew I was not going to like this movie, just because Episode VII was terrible in my opinion. But, this is even worse. I didn't want to watch it, however it started on TV and I decided, that I owe that much to the story, I was in love with, when I was a kid. But the catch is, this has nothing to do with it. It just uses the same names for things, however they are now some shallow and useless words - the Force, Jedi Knight, Rebels, Empire (First Order) and so on - even space jump doesn't work the same. Just an example - we have Kylo Ren - the powerful apprentice of the mysterious Dark Force lord (mysterious because we never get to know who he is, what he did to become Lord of the First Order and why is he actually this powerful - or actually not powerful). So we can only compare Kylo to Vader, but guess what - he barely manages to kick the asses of some non-force users with semi-light-saber stupid weapons. Can you imagine non-force user stand more than 2 seconds against Darth Vader? There are scenes that are frustrating, there are scenes, that are simply stupid, characters have no depth, nobody knows what a character will do, which Disney seem to think is interesting. However you still have to make sure that characters make some sense - and they never do. This is not simply shame to the Star Wars saga - it is an insult to generations of film makers and movie fans.",-0.04551282051282049,0.6062576312576312
6544,"I went into the movie worried and expecting the the worst, having heard that the critics had rewarded it with good scores. I left the movie feeling exhilarated. The action sequences, the story line, the humor, all felt true to the spirit of Star Wars. Thank God for no more midichlorians. Than you for no Jar Jar. Can't wait for the next one.",-0.014285714285714294,0.40714285714285714
2470,"This was so dumb, so bad, so bad. The only thing worth watching is to see some of the elements of the real Star Wars universe. Acting is so irritating and bad. Character development? Kidding me? Like the so calles Rose? Phasma? Holdo? And the kid in the space Monte Carlo barn? Snoke? A decent trooper was more original and better character in lets say The Jedi Returns. Kylo Ren? The big nose guy who is evil (or not) or evil... Man, 5 seconds of Darth Vader is better than... Ah, shame. Even the first 3 episodes look not as bad after watching this piece of...",-0.1091666666666666,0.5833333333333333
3489,Yes. that's it. A PIECE OF GARBAGE. ryan garbage johnson just too stupid to handle this legacy,-0.7999999999999999,1.0
5749,"Putting aside the ridiculously obvious political and social messages that at so rampant here, this movie is flawed in EVERY aspect.
There is ZERO character development, the plot line is awful, the story telling sucks, and apparently basic physics no longer exist. I get that it's a fantasy space movie with magic force powers. But gravity is still gravity, and object that are movie in space, don't suddenly slow down because they ran out of gas. Rian Johnson should never be allowed to direct another movie of any kind again.",-0.08518518518518521,0.4650462962962963
2104,"Well this movie looked fantastic.
Sadly this is following in the footsteps of the Alien franchise and destroying everything that went previously.",-0.11944444444444445,0.4861111111111111
3916,I cannot believe it. It is all the things bad in movies. Longer is not better. Slower is not more poignant. More explosions is not more excitement. This franchise is like watching an elderly relative deteriorate.,-0.13571428571428568,0.4523809523809524
3593,"I know star war is a extraordinary ID, but this movie and the movie before pretty much kill it, let me tell u why, basically the movie is just bs'ing in the first two thirds, and pure star war style fight of the end of the movie, there is a stupid ""heroism""(I think he is just an idiot) pilot , and a gay traitor, and Rey she just makes me feel awkward all the time. couldn't explain how disappoint I am, and I really want disney pay back my ticket money cuz it dont deserved the money",-0.030519480519480526,0.6015151515151514
2195,"I'm a huge-ass starwars fanboy, and I will now list everything wrong with this movie.",-0.5,0.9
908,"Disney and Rian Johnson have taken Star Wars back to a level of quality I havnt seen since Attack of the clones or The Hobbit: Desolation of Smaug. Every positive aspect and mystery of the force awakens simply disregarded and swept away with nothing satisying any expectation AT ALL. Superficial and soulless. Destroying the legacy of every character we love and have grown up with. A kids movie with a bombardment of flat jokes and humour and moments that should be heartwarming and emotionally powerful played off as cheesy poorly executed fan service. This movie was like a terrible fan fiction written by a prequel fan. 3 hours watching a film where there is no progression in the overarching story of the franchise since 7 and works to negate anything interesting set up 2 years ago now. So disappointing that JJ didnt stay on to continue the same light but serious and mysterious tone of 7. Instead handed to a man who has no understanding of subtlety. Jumping the shark over and over again until those blue credits you have come to love so much roll and you are left relieved it is all over.
It feels like with the abundance of fantastic and genuinely surprising stories from the Expanded universe Brian Johnson and Disney thought looking for something so ridiculous and insulting to true star wars lovers would be the only way to create something edgy and original. WRONG!
There was so much potential here for this story and characters and now someone who has been a huge consumer and absolute fanatic from the first time he watched Star wars as a small child. I wont be interested in future installments. Frankly because there is nothing left to care about anymore besides a few boring super capable young people and a villain who probably isnt a villain for much longer.
Oh well. Thank god I had Bladerunner 2049 this year.",-0.015478650137741044,0.5680514561196378
511,Terrible story telling. Ruined an amazing franchise. Overpowered Hero and embarrassing characters. Turns legends into losers. The people who let this go ahead should be sacked.,-0.19999999999999996,0.7000000000000001
5718,"I never thought I would say this to a Star Wars movie, but seriously, people, DON'T PAY FOR THIS PIECE OF BANTHA DUNG. I had such high hopes after The Force Awakens, since it was not perfect, but it felt like a new beginning of a brand new Star Wars adventure with interesting characters and a good storyline. But after The last Jedi, I felt like I got a spit in the face. I won't write down that huge pile of mistakes in the movie, because a lot of commenters said it already, but this movie is a big shame not only for the Star Wars universe, but for the movie industry as well. If Disney can sell such an incomplete, boring movie with the worst script ever just because of the good CGI and a few cute aliens, then our whole society truly should reconsider its values. I'm utterly disappointed, sad and angry at the same time and can't understand those people (yes, there is a LOT) who actually liked this movie. Did you watch something else? Did I watch some parody by mistake? What on Earth could you people like in this AT ALL? 
Yes, the movie had some good-looking scenes and of course the music was amazing, that's the only reason it could deserve 2 stars at most... But those stars go only for John Williams and the digital effects crew. 
All in all, I regret paying for it. I regret wasting 2 and a half hours of my life. I regret ruining the whole Star Wars sensation in myself. 
Seriously... I wish I could unsee it...",-0.003217018671564126,0.605443832262014
5470,"To continue the ridiculous character arcs in The Last Jedi, here are my expectations from Disney for Star Wars Episode 9:",-0.16666666666666666,0.5333333333333333
5024,"Please, do not go, if you don't NEED to, don't buy tickets, it will only encourage them to make more c**p like that... Sorry, I have just watched the movie couple of hours ago... and I'm stunned. I can't express how bad it is... If you love SW for its mythology, wit and charm, don't expose yourself to this film. There are some nice details, and the idea was quite good, I can admit that - but execution drowns in mediocre screenwriting, disappointing and predictable twists, childish jokes, awful conclusions... It's just a slap in a face for a hardcore fan like me, way more than the FM was.",-0.06923076923076922,0.758974358974359
7080,I'm a huge Starwars fan. I have seen alle movies at least muliple times. But I just couldnt get into The Last Jedi. The humor was so cringeworthy and some of the story borring. What's up with the spacehorses? Why was the main storyline revolving around a non existant chase so confussing? Why was Luke not like Luke at all? I yearn back to the days of Ewoks. At least that made sense.,-0.005555555555555545,0.35000000000000003
2185,This movie was 3 hours of fluff. None of the characters actions or choices had any consequences or made any sense. Almost all the lines were cheesy or recycled from the original trilogy. ,-0.075,0.6833333333333332
2564,"If I could give a minus rating I would.
I was hoping for a great blockbuster movie but it turned out to be one of the all time worst movies that I have ever seen!. The entire move seemed like it was a made for tv syfy channel movie, and the cgi pales in comparison to the movies that came out in ""77, 80, and '83, it was hard to even watch it was an awful experience and I am glad it was only a $1.50 on Redbox, otherwise I would have asked for my money back at a theatre. I wish I could have my time wasted back. just awful",-0.1909722222222222,0.5847222222222223
6397,"It was just a bad movie and the fact it was a bad movie had nothing to do with how they treated the mythology of Star Wars or Luke Skywlaker. Honestly, that was the least of the movie's problems.
Many plot holes, poor dialogue and surprisingly poor acting from some great actors, boring story of little consequence, boring characters with zero chemistry (makes you appreciate Padme and Anakin's relationship). Kylo and Rey gave us a little glimmer of hope but eventually both journeyed to the boring side. Even the sets made the movie feel claustrophobic unlike say Rogue One which made tremendous use of its locations...
I appreciate the inclusive and socially relevant message this movie was imbued with. But even that is not sufficient to transform this clunky movie, or any clunky movie, into something good. Case in point: I like Rey a lot and I like girl power. But even Rey got lost somewhere in this movie which lacked a center and a purpose.
Overall, this whole movie was very emotionally sterile. It really was; sure it had twist and turns, but there was no passion or ferocity or swashbuckling bravado... the movie created a sense of righteousness and it is a great sensation for the audience is it were not the only emotion viewers were left with.",-0.06755952380952382,0.604186507936508
5588,Movie dragged out too much. Forced romance. Very mediocre movie for a Star Wars movie.,-0.47500000000000003,0.6
3299,"Didn't like this movie at all. Just awful plot holes, no reason or logic to character behaviour or motivations.
It was like someone who hated Star Wars made a Star Wars film just to troll the audience.",-0.95,0.85
4977,"A few disclaimers to start off with:
",-0.2,0.1
3222,"I was initially about to do a full review but I changed my mind. Instead I will just say a few words on Snoke. Because from Snoke's death onwards The Last Jedi turned sower and sower.
So, Snoke, a character that has triggered the imagination of fans. A character so full of mistery and potential that fans spent two years creating the best and worst theories of who he is. THIS SHOULD HAVE GIVEN RIAN JOHNSON A CLUE AS TO WHY HE SHOULD REALLY DEVELOP THIS CHARACTER. 
But no, no, what does this idiotic director do? He looks at all the theories and with an evil laughter to rival Palpatine just pisses all over the fans and subsequently the character.",-0.08205128205128207,0.4423076923076923
