,Review,Polarity,Subjectivity
594,"I don't want to rock the boat.... but WTF. The movie is a piece of ****. Please explain what you like about it. Here are my issues: - half the movie is CG footage of cities and planets - the lightsabre fights are so fast you cant even tell what is happening - the script is wooden, and so are the actors - ill give you that the fights with yoda are OK - and please explain all the BS camp in the first half of the film with the robots talking... we get the joke and it isn't funny I guess my biggest issue is that not only does this film suck but it also casts a shadow over Ep 4, 5, 6 because of the poor presentation of Darth Vader.",-0.04848484848484847,0.5787878787878787
988,"I was six when I saw Star Wars (New Hope) in a movie theater. I remember going home after the movie and trying to move things with the force. I am very grateful for Lucas adding something magical to my childhood. A really good movie can do that. These last three Star Wars movies have done the opposite. They have sucked out the magic and replaced it with disgust and disdain. Why I think the movie/s sucked: 1. Poor acting: whether it was the actors, the script, or the director is irrelevant, the acting was lousy. 2. Special effects: they are supposed to augment a good story, especially in scifi, not take over the movie. 3. Horrible script: cheesy lines are not only annoying but distracting as well. 4. Political messages: I think Lucas was taking a stab at current politics. I watch movies to take a brake from reality. I do not care about the political opinions of a movie director.",-0.027567886658795757,0.5542109405745769
3189,"Among the six movies, this one ranks third in my book, behind Episode IV and Episode V.",-0.2,0.35
698,"This movie is 2 hours and 20 minutes long. Herein lies 1 hour and 30 minutes of some of the worst dialog I have ever had the misfortune to witness (even worse then Stargate!), 35 minutes of classic Hollywood clichés (""She's dead, Annie""... ""Nooooooooooo...!!!!"") and about 15 minutes of some reasonably sufficient fight scenes. And sadly, that is the movie summarized in one run-on sentence! So, common... I must have at least one good thing to say about the movie, right? Yep, and here it is - At least Lucas didn't use racism for character development this time (nice use of the Cali-Surfer dude in place of your traditional Japanese accent for the ""evil, money grubbing"" Ferengi-esquire leaders of the robot army, George)! It seems that George had his (ex)wife for a muse when he wrote/directed the first trilogy. I guess she was the only one gutsy enough to say ""Agh, George, that sucks."" His story arch's are some of the best in the business (hell, that's really why everyone loves Star Wars, right?). And even in this tripe, those wonderful story arch's are there, yet they are hidden behind his pubescent attempt of ""dialog"" and ""character development"". Some of the story devices he uses are quite well done (such as how Palpatine manipulates control away from the Senate ""with thunderous applause"") while other devices are worse then pitiful (such as how Palpatine manipulates ""Annie"" into being a bad guy  ""What have I done!? {agh, all well, I guess I'm evil now} I'll do anything you want me to do Sith Lord"").",-0.09818289620535711,0.5686383928571429
2430,"I'm not going to say much, just as I was walking out of the theater, I was bewildered. I didn't have high expectations, and even those weren't met. Horrible script, horrible acting, horrible directing, horrible development, horrible plot, but some damn good cgi. But anyone should know that it takes all of the parts of a film coming together to make it great, not just overwhelming an audience with bright flashes and whizzing noises. I think I was more entertained by slumber party massacre two, which is slightly above this film...(wait, I meant two some hours of cgi). I have nothing else to say, this is merely to meet the minimum submission guidelines... yep. horrible movie. waste of time. I would have rather watched a five year old play with blocks. Alright, I think that's enough.",-0.16000000000000003,0.6152631578947368
1200,"It was bad enough when Lucas shoved the completely unbelievable notion that Luke was Darth Vader's son in ""The Empire Strikes Back"" down our throats (Hey, when did Darth realize this? A little after trying to kill him in the original movie?). But when he so clumsily tries to tie every loose end together in this horrible film I found myself shaking my head repeatedly in disbelief. Others here have detailed the litany of bad writing, bad acting, leaps of logic and bad direction and I agree. One other element that really bugged me here was the notion of space being incredibly crowded and noisy. See Kubrick's 2001 for a credible notion of the vastness of outer space. In this turkey it's more crowded and noisy that Time's Square at rush hour. Lucas shows no regard for any fan who had paid attention to any of the plot developments from the first three films and it shows. Of the many stupid things that Lucas expects us to swallow is that C3P0 AND R2D2 knew all the main characters generations ago, had superior abilities (apps?), and were not relegated to the scrap heap after a few years use. Hey, my cellphone becomes obsolete after a few months! I could go on and on but others here have done a fine job exposing Lucas' lack of respect for his fan base. But Lucas has laughed to the bank. In fact he may own the bank. We're all suckers for sure. How else can one justify the 7.7 rating?",-0.013231675731675697,0.5592527842527842
2049,"This was it was all about. It helped if you saw Episode I, but really you could skip past the previous episodes and just watch this.",-0.07222222222222222,0.20555555555555557
1140,"It is strange to see a film so lacking in imagination. Two hours and a half with, apart from some obvious and puerile slapstick, no humour or irony is a bit wearing. Yankland set in the future with some chaps with funny hats on seems a pretty feeble thing to imagine too.",-0.030952380952380953,0.5630952380952381
27,"When George Lucas announced over 10 years ago that he was going to make prequels to his original trilogy, this was the movie everyone was expecting. Everything that happens in this one chapter, ties together all the other 5 movies, completely. Starting with Episode I when Anakin Skywalker was a young child on Tatooine, a lot of what happens in that movie explains why he turns to the dark side. Anakins inability to let go of his past, and constantly worry about his mother, is a major factor that Sidious uses to turn him to the Dark Side of the Force.",-0.015277777777777779,0.38981481481481484
2864,"This is the Star Wars Movie we've been waiting for...Wow! I had mixed feelings over the prequels - Episodes I and II both had their share of good and bad moments. There were times I was taken out the film due to clunky acting, and unconvincing effects....not so for Revenge of the Sith.",-0.024999999999999977,0.3783333333333333
444,"Blinding action? Relentless pace? Over-the-top crap to me. Whatever happened to the simple moments, the light-hearted breaks, the banter? Putting it into the over-done, over-long opening alone doesn't cut it. And how is it possible that TEAMS of filmmakers working on the layer-on-layer-on-multiple-layer of FX in every frick'n scene could stand to watch those pathetically bad dialogue passages without one of them saying ""um, George -- this stuff is crap"". ""Love me like you did on Naboo...""? Vader going ""NOOOOOOooooo!""? Crap, all of it. Holy cow, I'm at a loss here to see how anyone can call this a good film. What's presented is non-stop battle, which folks can argue was the point of the episode, but where within Ep.III was the exciting chase/race scene, the tension of ""will the hyper-drive work"", the visual break the eye needs where a solo villain character marches slowly, menacingly toward its prey with nothing whizzing around it? Every scene is deliberately set in front of a large window or moving landscape solely for the purpose of allowing more effects to whiz by -- well enough is enough!! Sometimes movies just need to focus on characters for a few minutes, you know -- have them set in front of a static wall or something so you look at them... and in this one all we get of that is a few moments with Anakin/Padme mouthing awful love lines to each other (AWFUL!) and then the Jedi Council deliberating about Anakin -- yet again with all of Coruscant's traffic buzzing outside the window. Dammit George -- all that visual clutter just ruins things... and it makes me sleepy watching it all. Sleepy ain't supposed to happen in an action movie, but by the time the end was finally approaching I was zoned out and wishing it all to be over. Disappointing, disappointing, disappointing... ...and don't even get me started about the weaknesses in how it links to Ep.IV (an 18-20 year build time for the Death Star that began construction with no political rebels established yet not a single eventual rebel EVER knew of it's development in 18-20 years? That was what I call a weak, WEAK (a.k.a. ""crap"") way of linking forward -- 15 seconds of silent shot?! -- where was the creativity??",-0.1670833333333333,0.5152083333333335
1592,"I can't say how disappointed I am with Episode III. Its been quite a while since I've seen such weak plot devices, bad script and awful acting. Sure its better than Episodes I and II but that isn't exactly praise worthy.",-0.12416666666666665,0.6180555555555556
1814,"Wow. All I can say is ""Wow."" When I went to go see Revenge of the Sith yesterday, I was expecting another dud like Attack of the Clones. Boy was I wrong.",-0.09999999999999999,0.9666666666666667
166,"As a kid I was never interested in star wars, for one reason or another i just never watched any of the movies. It wasnt until 10 years later when i was 17 years old, that i was visiting my grandparents for the day and i decided to watch some cable, I came across a star wars marathon, it happened to be the final battle of the phantom menace, i was literally spellbound. My life was forever changed that day. Recently I decided to have a star wars marathon, and give a up to date review of the 6 movies.",-0.004999999999999999,0.39
1317,"The refrain we've heard from every review of this movie is that at least it's better than Episodes I and II. Uh, how exactly is it better? Like I and II, this one suffers from cringe-worthy dialog (I was especially embarrassed for James Earl Jones during his few lines), wooden acting, uneven pacing, and nonsensical plot elements. In addition, because we know almost every detail of what's going to happen to every character, there isn't even the tiniest element of surprise in plot direction that we might have had in the first two prequels.",-0.0050000000000000044,0.37333333333333335
3143,"This is the first Star Wars movie I considered walking out on in the middle of the movie. Couldn't embrace Anakin's character and feel that Hayden Christensen was a poor choice for the role. The reasons for Anakin's turn to the dark side are weak and you just want to slap him for being a spoiled brat who can't see what's really going on. Lucas got so involved in a big production with amazing special effects that he failed in character development. The last 30 minutes seemed rushed, as if they were out of time and money. I felt that there were inconsistencies in the story between this episode and the ""first"" Star Wars. Episodes IV through VI were so much better. Too bad.",-0.004523809523809508,0.3730952380952381
3311,"Left the cinema very let-down. Yes, it's better than Phantom Menace and Attack of the Clones, but not a patch on the original trilogy, and not a patch on the Lord Of The Rings trilogy in terms of characterisation and scripting. I fully accept that Star Wars movies have all had cheesy scripts, but the prequels have had awful scripts, and ROTS is no exception.",-0.07083333333333335,0.5916666666666667
2288,Over the past few months I've been reading about this movie and just couldn't wait to see it. Even ordering tickets for a midnight showing over 2 months ago.,-0.225,0.175
38,There was one major thing that I disliked about this movie when I watched it in the Cinema. The transition of Anakin to the Dark Side is unconvincing.,-0.09583333333333333,0.5
29,Im gonna get straight to the point and say that Revenge Of The Sith could have been the movie to beat if they had focused more on the dialogue and lines. There's just some scenes with very bland dialogue which sadly brings the rating down a little.,-0.05995370370370371,0.6148148148148148
2607,"George Lucas' challenge with Epidsode III, was to force me to forget what I know, by pushing my emotions around and all the while keep the continuity of the rest of the films intact. I wanted to feel Anniken Skywalker's transformation into Darth Vader, not just see it. The guy's world as he's known it for the past twenty some odd years, is crumbling. I wanted him to get mad, sad, insane, sweet, etc. His two powerful moments were when he killed the younglins and when he roared: ""I hate you."" Lucas didn't even dare me to go to the dark side. I wanted to know why Anniken became Vader; what made him crack. I'm introduced to this new idea that the most potent power of the dark side is preventing death. So, Vader goes to the dark side to save Amidalla from dying in childbirth. When Amidalla dies, Lucas makes you feel horrible for Vader. Vader never achieves this crazy new power of keeping people alive, and it made me question the purpose of bringing it up in the first place. And Amidalla dies! In an emotional discussion in Episode VI, between Luke and his sister, Leia says she remembers her being beautiful and she remembers her smile. How is that possible if Amidalla dies! I wanted to see an even bigger uprising then there was in Episode II, and instead all the Jedi's around the entire galaxy got bitch slapped. Except for Yoda, Obi-One and the guy from L.A. Law. The only part of that sequence that moved me was when Yoda clutched his heart and dropped his cane in agony. I almost cried. But Lucas quickly altered my emotions toward another ""tie-up"" scene. Lucas got lazy. He new he had to tie everything together, so he threw everything into this last movie, battle after battle, sequence after sequence, in an attempt to give the viewers some closure. But I feel no closure. I feel as though we the audience were cheated. Lucas earns $20 bil and we go home unsatisfied.",-0.060862658846529825,0.6028592375366569
2771,"Personally I was disappointed that the movie Revenge of the Sith left out some very important details about certain characters, and the emotional struggles involved that they elaborated on in the book.",-0.002619047619047618,0.5452380952380952
