,Review,Polarity,Subjectivity
2291,"This movie exactly fits the expectations set by the four preceding Star Wars movies. The acting is mediocre at best, grating against the cheesy script: for example, in a near death situation, Anakin states, as though it were the most serious thing in the world, ""I have a bad feeling about this."" The graphics are, of course, incredible, and the adrenaline rushes were worth the $5.75 entrance fee, and some of the scenery was fabulous, but if the movie had to stand on its own without being part of the Star Wars mania, it would be barely memorable at all.",0.1797619047619048,0.6273809523809524
3525,This movie is great and is full of action. It is great for a Star Wars buff and for just normal people. All of the boringness in The Phantom Menace opened up every thing. Most of the middle of the movie was based on Anakin and Senator Amidala being in love which was just down right retarded. But otherwise a great action Star Wars movie!!!!!!!,0.2928458375662965,0.49035409035409033
581,"Yes, when the highlight of the film is an aged Christopher Lee battling a little green dude who really is not there the movie is just not a winner. Wisely, Lucas pulled back the usage of Jar Jar and replaced the young Anakin Skywalker with another actor. However, the movie is not much better than the last film and has way to many groan inducing scenes involving Anakin and Amidale who is now a senator as the planet she is from obviously has serious flaws in the way its government is structured. This one starts out with an assassination attempt on Amidale and great scenes like those Lucas ripped right out of the film ""The Fifth Element"" and had people selling death sticks (oh, what a clever jab at the tobacco trade). This film offers nothing new in the way of establishing a decent plot, other than the brief mention of the clone wars from the original Star Wars film. The guy they got to play Anakin was rather bad at his lines and was even stiffer than Ewan though I really think Ewan's main problem is that he did not want to really be in these films. We also get the origins of Bubba Fett as a guy who had less than ten minutes screen time in the original trilogy really needed a whole section of the movie dedicated to how he came about. Really this should show movie makers do not make scenes based on the fans wishes. Sure for some reason Bubba had his fans, but in the end his character was not important enough to merit this much attention. The only thing more stupid was making C-3PO a creation of Anakin even though he was a widely recognized protocol droid in the original series and adding Chewbacca for the heck of it in the final film in this rather badly written trilogy. There are scenes here and there that are good though (though not any scene where Anakin and Amidale are acting cutesy). Then Christopher Lee comes in and acts rings around everyone else and has the most entertaining fight in the movie as he takes on Yoda. So in the end, a rather sad attempt at trying to write a story around characters that were never really important to begin with and trying to set up a bit of Anakin's switch to the dark side.",0.0680526106546515,0.5051867067173188
2930,"yes people star wars is back on track, and it's better than ever. yes the dialogue is cheesy but let's face it this is star wars not shakespeare. the action scenes kick ass, and only two things left to say yoda rocks!",0.016666666666666666,0.43333333333333335
3070,"Well, I'm a huge Starwars fan, here in Italy the movie was release 16 May, with great expectation. After the good but not superlative Episode I, Finally we can feel and see the epic saga of twenty years ago. What a movie! What a story! What a visual effects!! Thanks George for this. My vote is 10/10.",0.32232142857142865,0.55
1614,"The Star Wars universe to me, and to thousands of others like me, has a grip on our childhood and great memories past. Sure, the Star Wars universe will always be seen is an amazing cinematic achievement, however, it's unquestionably plain as the nose on Jar-Jar's face that `Star Wars Episode II: Attack of the Clones' is a bad movie. This harsh statement needs to be said and not ignored if only because of the juggernaut it spawned from. The faith I once had is gone, the force can't help good old George's name out from under the thick layer of mud it resides.  ",0.08630952380952384,0.5823082010582011
2241,"Ok, so I've already written a review for this movie.  But I have to say something for all the people who consistently say it's a great movie!",0.5833333333333334,0.5
3322,"I have just been to the midnight screening of ATOTC and left with a very strange feeling. I was sat one row from the front and I think it ruined the movie for me, or was it the movie that ruined it for me.  I need to go again but at this moment Episode 1 is more memorable for me (maybe for the wrong reasons).",0.08700000000000001,0.519
3493,"Many say Episode One was disappointing, but this movie makes you realise a good plot setup was needed, and really, how much heroism can one 9 year old boy do? Attack of the Clones is action packed from beginning to end and the visual effects are yaw dropping. It kept me entertained for it's whole runtime, and days thereafter. I felt better for having experienced it.",0.24545454545454548,0.390909090909091
1796,"Attack of the Clones was by far the best Star Wars movie of all time. Return of the Jedi has been my favorite movie since I was 5 yrs. old and now at 17, Attack of the Clones has replaced Jedi.  Everything was excellent, and Natalie and Ewan did an excellent job!  Hope that Episode 3 is even better!",0.6178571428571429,0.7142857142857143
3096,"Although i am not one of these fans who knows by heart every actor's performance in any of the five episodes already seen, i would like to add some comments. Too much use of the computer in the making of the film turns it into a semi video-game. The original three episodes were more authentic since they were filmed with less technical devices but the results were amazing. There are scenes in the attack of the clones in which you can easily realize how this or that creature is a virtual one and it is not very well mixed with the real environment. On  the other hand the actor who plays Anakin is a very bad one. Maybe he is too young or it was his first time. He is not very convincing in this role. The guy of the phantom menace was great at playing young Anakin. I loved The Phantom menace and i almost disliked episode ii. Even the love story between Amidala and Anakin does not make it better. In the story plot there is one point i consider quite original. The fact of making the audience understand that what takes Anakin to the dark side is his rebellion against Jedi's principles. But this rebellion is based on his love to his mother and Amidala. Does this mean that to be a good Jedi one  has to say no to life?. Are they priests? Who is in the dark side then? This seems quite good to me. I am willing to see what is going on.",0.19922863247863246,0.537724358974359
1664,"George Lucas, it should be noted, has gotten some things right in ""Attack of the Clones"".  He minimized the screen time of most of the more offensive and irritating characters from Episode I -- namely (Rastafarian refugee) Jar Jar Binks and the (Nipponese Empire) Trade Federation executives.  He also managed to jettison cutesy Jake Lloyd.",0.2214285714285714,0.5839285714285714
860,"I guess to most people i'm just a great big dork because when i watch a star wars film i don't really look at it like a movie but more of a window into a world.  I just love them probably because i grew up on watching the original everyday when i was 5.  It was a totally fun movie and Ewen does an awesome job.  THe love scenes can get uncomfortable at times but i think it works for the film...it has the ""classic"" quality of love scenes. (what that means i don't know)  I must admitt after episode I i wasn't looking forward to II very much and it wasn't even until i saw a clip from the movie on TV that i really got amped to see it but i'm glad i did.  can't wait for the DVD.",0.32950980392156864,0.5309803921568627
414,"Despite minor plot flaws which drew countless bad reviews, especially the C+ from Entertainment Weekly Magazine, the special effects in this movie top those from any previous movies. Yoda returns in complete CGI-form, which makes for the greatest lightsaber duel ever. Definetely a must-see, in theaters if you can.",0.11560846560846562,0.5560846560846561
770,"After the global disappointment that was The Phantom Menace, we got ""Attack of the Clones""! And while it's better than Menace, and an OK film overall... The execution leaves something to be desired. The narration is done much better than in Menace, and the acting is certainly better. There is a bit more suspense here as well, but doesn't make up for a half and hour Padme-Anakin vacation. Some of the scenes work, but most of the time the scene is unnecessary. This movie feels much more like Titianic than Star Wars, unfortunately. Titanic was a good movie, but it doesn't really fit into Clones.",0.1739583333333333,0.4354166666666667
2893,"Well I saw the opening night at Leicester Sq london where we got some preshow entertainment from Anthony Daniels the actor for C3P0, he was pretty funny and handled the raucous post pub midnight crowd admirably! He dealt with a line up of storm troopers the curtains parted and the crowd cheered loudly.  Oh and Rick McCallum also came out and told us it was Fu****** awesome!",0.24500000000000002,0.8800000000000001
3662,"(Spoiler Warning ahead)Learning from past mistakes with the euphoria of the Phantom Menace, I took a cautious approach to viewing the Attack of the Clones. In every way it is a superior film to Episode One and not because it lacked Jar-Jar Binks and more Yoda. There is the blend of a continuation of a long story that is the Star Wars Saga as we know it along with the stump splitting war sequences we all grew up with in the Original Trilogy. Visuals don't mean squat to me anymore if the story is not worth it, and this story does have merit.",0.11607142857142856,0.5125
989,"The only thing positive I can say about this film is that it is better than Phantom Menace. That is the only thing I can say that makes this movie remotely recommendable... That doesn't necessarily mean its a great film, let alone a good one. The film suffers from being too creatively controlled by George Lucas. The reason why Empire was good was that Lucas only wrote the script... And it had to be revised. It is his usual tension-free, bland dialogue script that gives the movie a minority of its problems. This was a classic example in the fool me once shame on him, fool me twice shame on me. The producers should have seen this coming and should not have given Lucas as much creative control as he did. Most of the plot devises he sets up crashes and burns. It is a catastrophe of epic proportions. The ""romance"" in this film between Hayden Christensen and Natalie Portman crumbles because of bland dialogue and implausible plot devises. ""I'm a senator"" Samuel L Jackson, Ewan McGreggor and Christopher Lee give decent performances. The problem is is that they are so detached with their environment. Like their only purpose was to take out a lightsaber each scene. But with Hayden Christensen... Good God what happened there? Some of the worst acting, no, worst line delivery I have seen in a while. Tommy Wiseau could give better line delivery than that man. But no, The script isn't the downfall of the film, nor is the acting. The use of CGI in every scene, literally every scene is what killed the film for me. The effects added zero tension zero thrills and had zero purpose. In the end, this film had to be the darkest of the trilogy because it was the second act, the characters needed a challenge they could overcome. The only purpose this film will ever have is that this is some minor details between Episode I and Episode III.",0.11983137829912023,0.5978372434017596
2402,"I have grown up on Star Wars, and usually look forward to each new installment with unrealistic excitement.  This time around I was really just hoping for an entertaining ride.  AOTC is undoubtedly much more than this. I must say that I absolutely loved it!  The acting is a bit flat the directing is a little off, and it is absolutely about as much fun as you can have in a theater.  Just what should be expected of Star Wars movies.  Lucas shows no limitations in imagination, and aims to please, not only the average viewer but especially the fan of the saga . . . something he miserably failed to do with E1.  The medichlorian count is up in this one!",0.05140374331550803,0.5135026737967915
1688,"Boy, I am amazed that this is in the IMDB top 250.  It just goes to",0.5,0.5
2160,"This movie is so boring i was unable to watch it to the end. The actors stink as does the script and the special effects. That guy who is playing the future Darth Vader is particularly rubbish. He is so wooden, it is unbelievable. It all looks so unconvincing. I think there are computer games that look more realistic than this. The water effects are especially poor, totally unreal. They make a big mistake in using so much cgi. In fact the old films look better than this and thats just using models and old school special effects. It is such a shame that this new wave of star wars films ever got made because they don't do justice to the old movies. They were great. These new ones are crap. End of story. 1 out of 10.",0.011754187841144362,0.4801571616789008
2214,This movie has bad cgi trash romance and not that great acting. But fine story and cool fight scenes. And Obi wan is so good in this movie he can be funny and so cool. Jengo fett is fine. The battel of Geonosis is very fun. I lika when all of the jedy and the clones come and fight the droids. The direction is not that great from George Lucas.,0.29777777777777775,0.5397222222222222
3717,"I am completely amazed at the high votes this lame film is getting. Wooden performance, lousy script, predictable action, familiar animation. Too much sappy romance for kids I would think and not enough plot for the rest of us. Since I just gave Enigma a ""9"" and this a ""1""  and Enigma is playing at the local art house, I guess it must be true that most people are just very happy with a lot of noise and explosions. thank god for R2 and C3PO",0.11321428571428571,0.4385714285714286
1686,"All people whining about this movie certainly have lost their ability to have fun. I don't know if this movie is a perfect 10 or a 8. But is as close as it can be. This movie isn't about a deep plot. It's about good vs. evil. It's about romance. It's about action. Holes in the plot? So what? What was so special about Ep. IV-VI? Those plots were written based on the same formulae. Nothing we haven't seen or read before. Those movies were just a mix between Dune, Lord Of The Rings and other fantasy and sci-fi stories. But WHAT A GREAT MIX!. And, of course, we were kids. And for that, the first trilogy changed our lives. Now we can't be surprised the same way but unconsciously we want to have that same feel of excitement we once had. So, some of you get disappointed because you expect too much from just a movie (and from a director that is not specially brilliant). But think with me for a minute. This movies can't be written only for Star Wars fans. They are expensive and they must get to the masses. They must be worth seeing for us, original Star Wars fans, and for the new adolescents, kids and grown ups that didn't specially liked the first trilogy. And we must not compare them with the original trilogy. I can only advice you all to go see this movie, relax and just enjoy it. It's plain perfect in entertainment. If you want plot or an intelligent movie, go see the any of the good old Fellini.",0.188439590712318,0.5627640036730946
1956,"After keeping us waiting 3 more years Lucas pops out the next installment of his acclaimed saga, while fans were wondering ""Will this be better than The Phantom Menace?"". Well, the answer is yes and no. Unlike Menace, Attack of the Clones has more action than endless dialog, but as a result it fails to provide a decent plot.",0.14270833333333335,0.4145833333333333
1894,"George Lucas returns to his roots and produces the second best Star Wars movie overall (after The Empire Strikes Back).  The action, adventure, sense of wonder and sense of humor which were noticeably absent from The Phantom Menace (except in parts) are all back with a vengeance.  Thankfully, Jar Jar Binks screen time is limited, though oddly enough his time on screen still managed to be so awkward and hackneyed that it made me wince.  By far, however, the biggest reason why AOTC cannot score higher than an 8 out 10 in this reviewer's mind is due to the idiotic dialogue between Amadala and Anakin during their love scenes.  The scripting in these parts is absolutely horrible to the point that my date and I were literally laughing out loud during the scenes.  In some movies if a scene doesn't go over right it can make you squirm or even feel a little embarrassed.  The dialogue and, consequently, the acting in these love scenes was so bad that all we could do was shake our heads and laugh.  From what we could tell, everyone else in the packed theater felt exactly the same way with several people giggling, shaking their heads, or simply resting their heads in their hands trying to hide their eyes.  Lucas is a genius at times when it comes to dreaming up these far away locales and the action scenes in this film are incredible and very impressive.  But he needs to face facts: the guy does not have even a simple grasp of what a love scene should sound like or how two people in love should talk to each other.  Granted, we're talking about a distant galaxy where customs and speech patterns could realistically be quite different than ours, but that isn't the problem.  The problem is that it is just CHEESEY.  Regardless of anything else, you have to be able to appeal to the audience of today...and people today, for the most part, aren't going to take that kind of crap seriously.  When Anakin says to Amadala, ""I don't like sand...it's course...and it gets everywhere.  It's not like you...you're everything that is soft - and smooth"" it was all I could do to keep myself from literally rolling out of my seat.  My girlfriend and I, along with the rest of the theater sat there slack-jawed that the dialogue was that cheesey.  Believe me, there is a reason I have gone off on this one point for so long: it dropped an otherwise ""almost perfect"" movie down a couple of big notches.  If Lucas had any humility and could recognize his weaknesses as a screen-writer he would have brought in some help to re-write those scenes and to try to form a real bond and romance between the two main characters.  It would have made an otherwise very good, very entertaining movie nearly perfect.",0.15090371368673258,0.49097634022162323
2036,"this movie deserves to be in the same breath as any of the star wars movies from before, just like all the other ones it falls in place well. to all the phantom menace haters: you were introduced to a new atmosphere, the one with out the death star, darth vader, luke skywalker, princess leia, han solo and chewbacca. i know u also missed the storm troopers, we all did, but u gotta",0.0037878787878787845,0.3181818181818182
3454,"My family and I just returned from one of the Sunday, May 12th benefit showings of Episode II, and we're glad to say that it really lives up to being a ""Star Wars"" film.  So much happens story-wise that explains what is to come that I'm not sure one could get it all in just one viewing.  The effects and sound were excellent; we were fortunate enough to view it in a theater that recently installed a digital projector, and the picture and sound are a welcome improvement over actual film.  I don't think ""Star Wars"" fans will be disappointed in this installment as they likely were with Episode I.  It's not a perfect film, but it was satisfying enough, particularly in its plot lines and their developments.  We already have tickets for opening day, May 16th, and are eagerly awaiting seeing it again to pick up on what we missed.  Overall, not as good as Episodes IV and V, but better than Episode VI, and much, much better than Episode I.",0.20724637681159416,0.5531400966183575
1061,"I suppose it is because it gets too bogged down in politics and not enough action. Also Hayden Christensen is not likable. Couldn't they have found a more popular and seasoned actor to play Anakin Skywalker than him? I would like to think so. I know he is supposed to play a spoiled brat of sorts but I wanted to relate to his character one way or another, love or hate not simply indifference. I know he has some big shoes to fill literally so I tried to cut him a little slack but he just doesn't do anything for me I truly wish he did. On the other hand Ewan McGregor is good in his portrayal as Ben Kenobi he has the energy and the ability to make it work. I am not sure if I would watch it again to tell you the truth perhaps someday I will I don't know when that will be though.",0.042621527777777765,0.4662450396825397
2927,"After the general downbeat reception of The Phantom Menace, it's good to have the old Star Wars magic back.",0.27,0.45999999999999996
2572,"I'm not Trekkie, not a Star Wars groupie, so some might not like the truth. ""Clones"" is a good movie. Out of the box, it moves and moves fast. Yet there is something that slows down this long movie..love scenes. We all now know that Lucas has to join many parts to equal the whole and bring us closer to episode IV, but it comes at the cost of slowing down ""Clones"" to pace that had many squirming in their seats. Long shots of waterfalls, the future Darth Vader in a field of flowers..come on. The positive side, there is plenty of action, a chance, thanks for newer technology (from that of 1978) of seeing Yoda battle and lead and some pretty neat battle scenes. George, you've got one more chance with III. Or do you want to tell us all about the other secret ""Star Wars"" project????",0.13562008978675644,0.4318462401795735
2297,The movie contains a lot of interesting ideas.  It advances many aspects of the Star Wars storyline.  It has great special effects and a fine soundtrack. The Yoda character is well-done.  And Christopher Lee does a great job.,0.5623015873015872,0.5952380952380952
1516,Its a bit better at pacing the Phantom MENACE but its still a bore to sit through specially the first hour that depends on the romance between Anakin and Padme but the problem is these 2 characters or actors has absolutely zero chemistry with each other.There also seems to be a problem with the plot and the problem is there is no engaging plot just action scenes stitched together to make a money making sequel.The cgi and green screens are very poorly done and some things don't make sense like Jar Jar being a politician now LOL WTF or R2D2 flying around like superman.Theres also alot of forced comedy that just dont fight.The final action scene really saves this movie but as a film its not good just a very meh SW movie,0.03982142857142859,0.5177976190476191
3793,"This movie is an improvement over The Phantom Menace. But still it's not a good movie. There is too much CGI. Don't get me wrong, sometimes CGI can be done great, but certainly that's not the case. Yoda and the Geonosians looked like they were ripped off straight from the Clone Wars cartoon. I think that Hayden Christensen acted really weak, even weaker than Jake Lloyd in the Phantom Menace. I would say that the light saber battles between Yoda and Count Dooku, and The Anakiin/Obi-Wan battle against the Count were decent enough. Well there were things that just annoyed me like, when nobody suspected Palpatine, even after they were told to by Dooku or when Obi-Wan didn't see Jango's suit, which was behind the bounty hunter the whole time. I like that Jar Jar doesn't have that much of a screen time. Or else this movie would have been a train wreck",0.025425170068027223,0.5723639455782312
105,"Well, the very disappointing Episode I really got me off wanting to see more new Star Wars, but as I had some free time I watched it on television when it was on.",0.09127272727272726,0.5729090909090908
274,"It is very rare in my experience that scenes in a movie will elicit goose bumps.  It is also very rare, despite seeing movies that I have enjoyed immensely, that at some point I don't glance at my watch to see what time it is.  Well, Attack of the Clones has now been the first movie to not only make me ignore time all together - and wish the movie would go on forever - but to draw out goose bumps on several occasions!",0.21857142857142858,0.719047619047619
1411,"When this movie first came out I was in Year 12 of school and went to see it in the first week of release. I left the movie theatre being very impressed by the movie, after some impressive special effects scenes. However, once I thought about the movie more and talked it over with my friends I realised that the movie was missing a lot of substance. Now three years later, I have just finished watching the movie on TV, and agree totally with my past criticisms of the movie: the script is pretty damn bad.",0.18901098901098903,0.49652014652014653
2068,Ed Wood could be proud to waste such great pile of money as Lucas did. George Lucas created the brand new genre in cinematography -  BBB-movies,0.3072727272727273,0.5409090909090909
3535,"Still not quite the original Star Wars, but it tears strips of Episode One.",0.375,0.75
215,"Existing among Star Wars non-apologists are subdivisions who realized at different moments that this film was beyond repair. For some, it was immediately, upon witnessing Padme Amidala's courageous bout with danger and learning that female planetary monarchs are subject to term limits! Another faction of viewers might take issue with Anakin Skywalker's evolution from a bratty little eight-year-old to a whining, spoiled teenager (as I'm sure Lucas intended all along). Nevertheless, few can contradict that the clear point of no return was Yoda, now reduced to a CGI. Decently portrayed in The Empire Strikes Back as a wise teacher, the little green guy here is everything and everywhere at once. First he presides over the Jedi Council (ok, I think the whole council thing has been played out about a thousand times over in science fiction). Next we see him teaching Jedi nursery school, going so far as having his pupils greet Ewan MacGregor with ""Helll ohhhh Mass Terrrr Obeeeeee Wannnnn"" as pronounced in younglingspeak. Later on, he appears as a George Patton-like General in the heat of battle, uttering what will surely be the century's most ridiculous line: ""Around the survivors a perimeter create!!!"" erasing any remaining doubt of Lucas's incompetence in writing dialogue. After such horrible silliness, the average cinema patron is not even phased by the so-called Jedi Master's swordfight, which is so fast that it looks like Kermit the Frog working late in a meth lab without a mask.",0.025270061728395073,0.5022633744855968
1298,"I'm not sure if this is true, but I believe that Mr. Lucas said at some point that he hadn't done movies 1-3 first because of the fact that the technological advances in film making weren't yet at the level that he needed to make these movies.",0.11666666666666665,0.624074074074074
1909,"Man, George Lucas has really forgotten how to make good movies...",0.44999999999999996,0.4
861,"FIRST, THE GOOD NEWS: No child Anakin. Far less of the CGI abomination that is Jar Jar. Ewan McGregor matures into a decent Obi Wan. Padme (Natalie Portman) becomes a bit more interesting. Christopher Lee is great as Dooku. The water planet is cool. Samuel L. Jackson!",0.30875,0.5216666666666667
614,"EPISODE 5 WAS THE WORST STAR WAR MOVIE EVER, BUT THIS ONE GIVES US ALL WHAT IN THAT EPISODE FAILED SO BIG! People who gave this film a note under 10 should be banned from this site for not having at least the average intelligence to rank movies.This film is a masterpiece, sadly, only smart people liked it :/ the politics, yoda, the romance, THE JEDI ALL TEAMED UP TO FIGHT, anakin coming back for her mother, everything in this film is what ALL FANS HAVE BEEN WAITING FOR ALL OUR LIFE! and this is the real time where anakin starts becoming darth vader... I love all the episodes of the saga, I think they are all the best but this is the best one too xD",0.06026785714285715,0.5558035714285715
2993,"Amazing story, amazing effects,incredible sounds and exotic cities everything that quality movie needs. Incredible fights, contrast between full distruction and true love,breath taking fight between Yoda and Dooko, that is a complete movie. Everyone should watch this incredible movie. Finally THE BEST HAS ARRIVED!!!",0.53,0.7500000000000001
