,Review,Polarity,Subjectivity
278,"The original, untouched 1977 version is hands down the best movie ever made. Sheer perfection, from beginning to end. This movie changed my life. Thank you George.",0.3048611111111111,0.5222222222222223
2052,"Great movie, ive watched it millions of times and it never gets old.",0.45,0.475
1824,The best movie ever!! It cannot be beat by any others.,1.0,0.3
841,"Star Wars is the complete cinema experience.Age has not weathered it and the message of good vs evil still stands stronger than ever in these darkened modern times.Its hard to just see Star Wars as a film,it has changed and enriched so many lives throughout the world that it seems to be doing it a disservice by simply calling it a film.We all have our memories of first seeing it and i wont bore you with mine here but needless to say i love it today as i loved it as a child.Every cinema experience i have had since seeing Star Wars seems to be subliminally judged against.Looking back at it now the action is excellent, the music is masterful,the effects are inventive,fearless and a rival to anything produced on CGI,the actors are a joy and the film seems to have a free spirit.It was made before the weight of expectation and the internet and it will be forever burned into the public consciousness as the defining moment of cinema.",0.2034313725490196,0.505812324929972
1008,The original and still the one and only! ,0.1875,0.875
1437,"I saw this movie at the theater, and I've never experienced anything like it, before or since. I went into the movie not knowing anything about it, and it just blew me away. I was drawn into it immediately, and was in awe throughout. The movie has all the elements you could want in a movie. It has an intriguing story, action, humor, romance, cool special effects (pre-CG, but way ahead of their time in 1977), a tremendous musical score and has moral lessons about greed, temptation, sacrifice and loyalty. Good and Evil are clearly defined and the fight of Good vs. Evil is the central theme. George Lucas and his extremely talented crew got everything everything right in this movie. The movie benefited from two previous Lucas projects. THX-1138 and American Graffiti. STAR WARS blended Lucas' interest in technology with warm, human, defined characters. If you haven't seen the movie, I would recommend watching the original version, not the Special Edition re-release.",0.12234848484848483,0.5149350649350649
1851,"I'm a big fan of a sci-fi literature and have read a lot both in Russian and English. The reason I'm putting my comments here is my curiosity. There's a Russian sci-fi book ""Tumannostj Andromedy"" written in 1930 by a Russian writer Ivan Efremov. The main character's name is ""Dar Veter"". What is it a coincidence, that it closely resembles ""Dar Weider"" in the Star Wars series, hardly ever because the spelling is too close. I'm not sure when the book ""The Star Wars"" was written, but it sure looks that someone liked the name and used it, but who? I wonder when The Star Wars was written? Maybe earlier, like the 20-s? I'm not expecting your comments, just put my notes to make it full 10 lines of required space.",0.08958333333333333,0.3835648148148148
320,"Star Wars: Episode 4- A New Hope (1977): Dir: George Lucas / Cast: Mark Hamill, Carrie Fisher, Harrison Ford, Alec Guinness, David Prowse: George Lucas made box office history with this film about the battles waged beyond the stars to the outer limits of the galaxy. Young Luke Skywalker is given possession of two droids but discovers an urgent message recorded within one of them in the vision of Princess Leia seeking help from Obi Wan Kenobi. Unable to fight the evil Empire on his own, he urges Luke to join him. He tells him of his father's seduction into the dark side. Leia is held captive in the Death Star where Darth Vader uses her to locate the Rebel Base. Dazzling and overwhelming visual wonder from curious droids to strange creatures to massive spaceships. Imaginative screenplay by Lucas who previously tested the genre with THX 1138. Mark Hamill plays Luke as someone seeking his destiny. Carrie Fisher displays authority and vulnerability as Leia. Harrison Ford plays hot shot pilot Han Solo of the Millennium Falcon. He owes a large debt and sees this as great financial gain. Finally there is Alec Guinness as wise Obi Wan who will pass the torch to Luke but not before one last confrontation with Vader. Body builder David Prowse provides the size and intimidation for one of the most memorable villains in cinema history. Destiny is themed within this masterpiece of visual excitement. Score: 10 / 10",0.095856524427953,0.5773732220160791
1066,"Imagine: You're George Lucas. Your last movie American Graffiti had one of the largest profit margins in history. You go back to Universal, to your mentor, and he passes on the film. Then you go to every studio in town and every genius says ""No"". Finally, Alan Ladd Jr. gives you your shot and it nearly kills you.  You wind up in the hospital basically suffering from chronic anxiety and over work. You kill yourself to finish the film on time. There's a budget crisis that nearly keeps the Cantina scene from being shot. Then on opening night you're having dinner with your wife across the street from Grauman's Chinese Theater and the lines are around the block.",0.025,0.23333333333333334
490,"I know there is already over 1500 reviews on this movie already, but I decided to write one anyway. Now, where does one begin? This movie changed everything. Everything in my life, and everything in any movie-lovers life, whether or not you are a Star Wars fan. This movie showed people a whole new potential that movies could actually have, by leading sci-fi into a direction never before seen. Movies after 1977 have never been the same, the vision of George Lucas was the start of it all This is with the result that pretty much every scene is iconic at this point. Movies are a subjective thing, and if star wars isn't your thing, then fair enough, but give this a watch before saying no to star wars. You can easily watch this without being a hardcore star wars fan, and still enjoy this movie alot! This movie is my favorite of all the sw movies (even though Empire in many ways is objectively better), and it pretty much defines my childhood. This movie is beautifull. If you're a parent, then do your child (not to mention yourself) a favor, and watch this movie with them.",0.2864527629233512,0.5713458110516934
732,"Star Wars is big and grand not just to scale but to it's three-dimensional characters, interesting story, and it's impact to culture on a whole. Everyone knows about Star Wars and it's memorable cast of characters, like the young Luke Skywalker(Mark Hamill), the tough Princess Leia(Carrie Fisher), the scoundrel Han Solo(Harrison Ford), the wise old man Obi-Wan Kenobi(Alec Guinness), the hairy wookie Chewbacca(Peter Mayhew), the two droids C-3PO(Anthony Daniels) and R2-D2(Kenny Baker), and lastly, the best of them all, Darth Vader(David Prowse). With such a large cast, they are they hit or miss? They, obviously, are a hit and every one of them gives such a performance people will remember them decades later. This movie was so great, that it's seventh cannon film, The Force Awakens(2015), had quite a few elements from the original which translated well now as it did then. Though, there are some inconsistencies I've notice particularly with the acting. One example is with Princess Leia where one moment she'd have a British accent, then it changes to another accent. Also sometimes Luke can have laughably awkward acting moments, that can almost be considered on the level on what George Lucas did later on with Anakin in the prequels. And, from time to time their are some lines that you might not remember, or stick to you; they can be presented not that great. But for a majority of it, there are several quotable and memorable lines in this film, though even more is found in it's superior sequel: The Empire Strikes Back(1980). Overall, this film is timeless and will always be remembered and watched by it's incredibly strong fan base. I give this movie a: 9.2/10=9/10 overall",0.1714399092970522,0.4412925170068028
743,"I still remember the first time I caught a glimpse of Star Wars.  It was a trailer shown on tv.  I knew nothing about the movie at that point; and, thus, got many wrong ideas.  There was a quick cut between Luke and Leia swinging across the chasm in the Death Star and an extreme closeup of Darth Vader's face, from the cell interrogation scene.  Also, there were shots of stormtroopers falling into a pit.  I thought Vader was a giant and Luke and Leia were swinging away from him and the stormtroopers were fighting in some city and fell off a ledge.  Boy did I have a lot to learn!  Now, you must understand; this was the era of Sinbad films and Star Trek in syndication only.  The closest thing to sci-fi in the movies were films like The Land That Time Forgot.  2001 was shown when I was a baby and Silent Running was unknown to me.",0.03981481481481481,0.6592592592592592
2032,"Since the summer of '99, the star wars films have had a huge impact on my life. the fictional galaxy serves as a second home for me. the special effects, the plot, the characters, the dialog- everything that a movie should have are in all 6 of these films.",0.1892857142857143,0.4303571428571428
501,"Because the story told, overall, is actually pretty good. And some aspects are told really well despite being directed to ""all the family including kids"". The whole Darth Vader plot is unquestionably great and by far the best part of the movie.",0.40625,0.53125
1542,"Star Wars, and its first two sequels ""The Empire Strikes Back"" and ""Return of the Jedi"", is at least from my opinion the three best movies ever made. I dont know how many times I have watched these movies.",0.29,0.3066666666666667
1570,"The first movie in the Star Wars series is excellent.  Combines myth, legend, religious, and modern themes.  Easy to follow with lots of action. Great plot and fun to watch.",0.38541666666666663,0.4708333333333334
1175,"I fell in love from the very first sight. It was incredible burst of emotions and amazing script - droids, starships, the good guy and his friends against the evil character.
Amazing cast, you cannot replace anyone. Amazing effects and music, everything is so cool and right that it could not have been done better!",0.4077922077922078,0.7199134199134201
1321,"Stanley Kubrick's captivating release of the film 2001 showed filmmakers around the world that sci-fi films didn't have to be corny or underdone. 2001's grand scale visuals were just a taste of what was to come. Hence: Star Wars, THE film that revitalized the box office and showed the world that movies could be fun again.",0.43333333333333335,0.7333333333333334
1245,"What makes Star Wars so iconic? The answer lies within A New Hope. In 1977, George Lucas released his film Star Wars in which an evil empire led by the tyrannical Darth Vader aims to crush the rebellion led by Princess Leia Organa. While the plot of this film is simple, the visuals presented were revolutionary and the characters very memorable.",0.057272727272727274,0.6623376623376623
129,"During the 70's, what was a period of confusion, after a decade of war,turmoil, and strife, it is ironic that a film about a fictional Galactic Space War, would deliver such a cathartic emotional response !!!",0.05,0.575
392,"It's 2018 and I just watched it for the very first time. Yes, I am late.",0.012500000000000011,0.5166666666666666
123,"""Star Wars"" became a movie classic because it was intelligent science fiction that went beyond what had been done before in the genre.  Lucas' space opera incorporated themes from world mythologies into a movie that both adults and children could appreciate.  The result was a franchise that had both popular and intellectual appeal.  I have heard college students discuss the Star Wars trilogy as if it were the ""Illiad"", and it does not seem silly at all for them to do so.",0.2733333333333333,0.6483333333333333
994,"So much for Princess Leia being entrapped by the Imperial Senate as well as the dreaded sith known as Vader. The most striking beginning of this Episode IV movie was in the height of the very first attack between rebel forces and Storm Troopers, where Princess Leia inserts the CD right in the mouth of the famous droid R2-D2. ",0.3851190476190476,0.6115079365079364
1075,"This is, without a doubt, one of the greatest movie classics ever made. From the opening credits that blow you away, to the unforgettable music, to the wonderful characters, to the mysticism of the Force, to light sabers, to the awesome Death Star battle, everything comes together to make one of the most powerful movie experiences ever made. Luke, Obi Wan, Han, Artoo, all of the most memorable characters ever created are right here in one movie. The most righteous of the righteous. The most evil of the evil. Darth Vader is STILL one of the greatest villains ever created. All in all, this movie is a blast.",0.3803571428571428,0.7741071428571429
1578,"So I'm Just Gonna Say it , This movie is the best star wars film ever made. This Film When It Came Out it Was Wild And Unseen At The Time and people ate it up and that's why the sequels and the toys did so well",0.55,0.35
1344,"My father took me to see Star Wars when it first came out. He had bought me the music album for a birthday gift, shortly after taking me to see this movie. Somehow, mysteriously it disappeared later from my other music albums. I had many of the original Star Wars action figures too! Your creative imagination in putting the films together is extraordinary! I don't believe in aliens, as I believe in God and his word. However, God allows us to be open minded and your films do show the battles between good and evil. Thank you Mr. Lucas for the childhood fun, in movies, music and the toys!",0.15119047619047615,0.5470238095238096
656,"George Lucas' fairy tale has had more of an impact on me than any other film that I have ever seen. It was the first film I remember seeing, it stayed with me through my childhood and infused me with a passion for film that has never left me. To this day, I am a Star Wars fan and probably well remain forever after.",0.15625,0.3020833333333333
756,Star Wars is no better than many of the rest of the sci-fi films that appeared late 70's - mid 80's. The one thing it does have above the others is FANTASTIC special effects and production values - in this sense it was kind of ground breaking for a sci-fi film (though nearly 10 years earlier 2001 was doing much the same).,0.13392857142857142,0.4413690476190477
1427,"What has been difficult for me to understand is why someone would give Star Wars a 1 out of 10. For this and movies in general, why would someone give it a 1 and STILL say the words that it was good or even great in their reviews. The only reason they rate it a 1 so people can filter out the worst reviews, or they believe they have to give it a 1 because they believe it to be 'overrated'.",0.00833333333333334,0.8083333333333332
476,"So many millions of reviews have been written of this movie that its hard to imagine what else there us to say about it. Iconic? Sure. The special effects, certainly. Cannabilised from westerns, Japanese folk lore, 30's adventure serials, yep, heard it - seen it. We could talk about incest, the minimalist direction, the slumming Alec Guinness, Lucas's tone deaf ear for dialogue or the double entendres that cause the entire screenplay to list toward the Carry Ons but instead lets talk about what this thing is REALLY all about.",0.19797619047619047,0.4398412698412698
416,"George Lucas created something huge when he made Star Wars. When people flocked to see it in 1977 they did not know how life-changing it would be. I will be as bold to say Star Wars changed the world and an entire generation of children and adults alike. What followed were two sequels, three prequels, toys, books, games, animated series, a religion and millions of dedicated fans. Unfortunately I never got to experience Star Wars in the theaters but seeing it on DVD is enough for me because Star Wars is everything I could want in a movie. My review probably will not add much to the 1,125 already on IMDb but I believe everyone should be able to express their love for movies like this.",0.2729166666666667,0.6395833333333333
1028,"I grew up watching this film and it is one of the most amazing and fun films, if not the most.  But to judge a film just by these criteria is ridiculous.  The story isn't anything special, the acting is rubbish.  It's special effects are amazing, but maybe this just signalled the start of films being purely driven by special effects, which is certainly a bad thing(in my opinion).  I really love this film, it is fun, and i love it mainly because I watched it so many times as a child.  But If I saw it now for the first time, I would think it was rubbish.  It's a kids film",0.2760582010582011,0.5248677248677249
1139,"Of the critics who didn't like Star Wars, the primary reason was that Star Wars was a movie with great special effects with no substance.  Star Wars is more than just the special effects.  If this were so, this movie would fare a little better than Stanley Kubrick's ""2001 A Space Odyssey"" which appeared in 1969.  ""2001"" had great special effects, an excellent musical score, but the movie had long periods of boredom with some exciting scenes thrown in.",0.3949175824175824,0.5703296703296703
1041,"This is the first Star Wars movie ever made, and the best one in the series by far. This movie introduced us to breakthrough special effects, amazing and interesting aliens, memorable characters, and an excellent story line. I remember watching it over and over again as a kid and just totally being amazed and captivated by this film. It truly makes one's imagination run wild. The battle scenes are exciting and get the viewer involved. The tension during the attack of the Death Star is so intense that you can almost cut it with a knife. To anyone who has, for whatever reason, never seen this movie, I suggest you pick up the trilogy and watch all three of them back to back. 10/10 for sure.",0.36047619047619045,0.6295767195767196
854,"Imagination breaks through the technological limitation. In that era, when such a magnificent space opera was brought to the screen, you can experience how shocking and shaking the film industry was brought by the advent of Star Wars. Apart from the phenomenon- level cultural boom created by the entire series, there are still many regrets in the first work alone. For example, the background is one-sided,Can't wait to see the new trailer!!! the lightsaber gesture is stiff, and the description of the original force is far from enough. But the diversity and magnificence it sketched for that distant galaxy is enough to inspire people to yearn for the starry sky. At the level of the film industry, it had also had a profound inspection in the creative direction of future generations, transcending the meaning of a film itself
It is conceivable that these creative ideas and the imagination of the universe world brought great impact to the people at the time, and the movie had entered a anew era of technology",0.15049442125334983,0.5946608946608947
1838,"So who has not seen this movie?  All one of you please stand up.  I know everyone has commented on this movie.  However, has anyone been aware of the mythological aspects of the film?  I firmly believe that the Star Wars saga is the modern mythology of our time.  It follows the journey of Anakin Skywalker and Luke Skywalker to fulfill their eventual destinies.  All the elements of classic storytelling are evident in the series.  The story of a young hero who fell from grace and finds redemption in the end with the help of his son is a timeless one and will remain engraved in our pop culture for all time.  While some say that George Lucas is a capitalist pig out to show flashy special effects with a ""look what I can do"" attitude, I disagree. He utilized all the elements of old storytelling and merged them all brilliantly.  The idea that good prevails over evil is a great parable in today's world where we need old-fashioned morality tales in an age of cynicism.",0.16336996336996334,0.49139194139194137
2042,"One of the best movies of all time. I suggest you watch this amazing film. If you like this then watch the rest of the franchise which contains: The Empire Strikes Back, Return of the Jedi, The Phantom Menace, Attack of the Clones, Revenge of the Sith, The Force Awakens, and all the movies to come. The franchise also includes 2 television series: The Clone Wars and Rebels. My favorite character in this film is Luke Skywalker. I have loved this movie since I was just a kid. It may be my favorite film of all. It is a very kid friendly movie to keep in the family movie collection. Kid's love it, such as me when I was a kid. It's a film you'll love your whole life.",0.42291666666666666,0.575
438,"The dialogue and acting at times turns Star Wars into a straight comedy. That being said, the power of this sci-fi spiritual space western about a hero's journey from broken farm boy to the champion of a rebellion immediately resonated with an entire country. Star Wars might be more interesting as a phenomenon than as a film, but that doesn't mean it isn't a really fun movie and a monumental achievement.",0.07875000000000001,0.34458333333333335
1654,"This is my favorite movie of all time. I was 7 when this came out, and it changed my way of thinking. I saw it eight times at the theater, and in those days(especially for a seven year old) it was something to get to the theater seven times to see a movie. Back then of course there was no VHS or DVD. The next time I saw it was on HBO and I watched it almost every time it came on. Altogether, to date, I have seen it over 150 times. I think what really drew me in was the depth of the worlds George Lucas created, and he made you care about the characters. Episodes III, IV, and V are my favorites of the series. I love what J.J. Abrams has done with Star Trek so I am looking forward to Episode VII and beyond.",0.21666666666666667,0.3333333333333333
1571,"I'm one of ""those"" people that has seen this movie more times than I can count.  I first saw it in 1977 as a six year-old with my parents and we waited in line for 1 1/2 hours to get in.  I don't remember my first time and I don't remember my last time seeing this movie...but I do remember this movie.  And that is what makes it so great.",0.36,0.3966666666666666
569,"I think this movie is pretty good but I also think it's somewhat overrated. I did not think it was good as some people claim it to be. I'm sure this was a masterpiece in 1977 but in today's day and age in film making, this is just an ordinary science fiction movie. This movie is better than the first prequel though.",0.37857142857142856,0.6317460317460316
1869,"Out of the over 400 movies that I have watched, I've never heard of one that was ever disliked by so few people despite being watched by so many. And yet, everything seemed to have conspired AGAINST it - George Lucas had to make it using his own money; it didn't have a popular series to be the movie version of, such as The Lord of the Rings; it was made with some of the leading roles being played by virtually unknown actors - and yet, it succeeded wildly beyond anything that anyone could possibly have imagined. It spawned 5 other episodes as well as many novels and comic books, canon and not, plus hundreds of action figures and other paraphernalia. From nothing, its heroes took their place among cult icons like Sherlock Holmes and James Bond. Audiences enjoyed it in 1977 and they enjoy it today.",0.175,0.540625
1249,"A Long Time Ago, In A Galaxy Far Far Away. I was 5 years old, and I watched the greatest thing my young eyes had ever seen, my mind was blown, and I became an instant fan boy. Now I look back at this now that there were even better sequels, and terrible prequels, to this unforgettable classic. So why did I liked this movie: Well it has an original, and gripping story, that now everybody knows, it has great acting,and special effects that blew my mind completely, and that today (In My Opinion) look better than most CGI crap today. It had great characters Han Solo, and Darth Vader, are my personal favorites, and finally it was a lot of fun without being childish, and overall It is still just as great as I remembered it was.",0.2303146258503401,0.6144557823129252
1119,"This is the movie that started it all and it holds great after so many years. It even makes far more sense if you rewatch it after the spin off movies Rogue One and Solo. In fact it continues where Rogue one ended which is awesome. The special effects, the music and the cast are phenomenal.",0.5367346938775511,0.6887755102040816
1027,"Honestly for crap like this I wish there was a 0 option for rating. It's a contemptuous fantasy about the ""great empire"". Garbage. Call it glamorizing the military. No wonder so many people don't have trouble with the Iraq War (or any other) for that matter-they get their ideas on war from 'Star Wars'-from Hollywood, ne'er a battered or bloodied body in sight and no impact beyond the tediousness of the good vs. evil battle. The special effects are unsophisticated, the acting non-existent. A formula movie made with the absolute minimum of skill. This is a movie that's success speaks like no other about money, advertising,media saturation and POWER. And a small aside to the adults, acting like kids still praising this rubbish-GROW UP",0.06529017857142858,0.4669642857142858
1885,"What hasn`t this movie got? It has action, adventure, humour, and even a little romance. When I first saw it I couldn´t keep my eyes from it although I was only 5 years of age and didn`t understand English and didn´t know how to read.... I was thrilled by the action, the astounding special effects plus much more. I really can`t say enough good words about this wonderful movie. And to all you people out there who haven`t seen this movie: GO SEE IT IMMEDIATELY!!!",0.30140306122448984,0.5074829931972789
504,"Massively entertaining and technically impressive, A New Hope perfected the Hollywood blockbuster formula which Spielberg's Jaws introduced.",0.5454545454545454,0.7181818181818181
1193,"Sure, it gave the ILM, and it has a certain charm, but... Watch this after seeing the later The Last Starfighter.",0.17857142857142858,0.3817460317460317
122,"I will never forget the hoopla associated with this movie.  Having seen articles in Time and Newsweek, my friend and I took off early from work and made our way to the one theater in the Minneapolis Metro area that was showing ""Star Wars"" (boy have times changed!).  There were local news stations, reporters, models, everywhere.   How we were able to just walk to the window and purchase tickets, I don't know, but we did. I still have my blue button with ""May the Force be With You"" emblazoned on it.  I'm told it's pretty valuable.  A reporter approached us and asked my friend, ""What do you expect.""  He responded in his sort of wise ass way, ""A sprawling intergalactic epic.""",0.2392857142857143,0.47500000000000003
1776,"A New Hope is by far the best movie ever made. It has everything a great movie should have: A clash between good and evil, good special effects, a beautiful girl and a BAD guy. The magic that is Star Wars is going to live forever.",0.2983225108225109,0.7035533910533912
1954,This Movie may be the birthday of one of the greatest franchises ever!,1.0,1.0
1173,Back when i was 8 years old...1993 my mother and father went out for the night and they got me a movie to watch. This was my first experience with Star Wars and i have bee enraptured ever since. Definitly one of the greatest movies of all times SW has redefined a generation and paved the way for new actors film makers and movies. The masterpiece not only has some of the greatest action sequenses ever(Death Star trench run) it has a plot that can be enjoyed and analyzed at any level. From 5 year olds to 40 year olds this movie can hold different meanings. I have to say Lucas is a genius and i cant wait for episode 2 and 3,0.3318181818181818,0.5764309764309764
1995,"Star Wars: A New Hope was one of the first movies that I have ever seen in the theater. It was such an impressionable movie to me that I saw it, like many others, over and over again. At the time, it could almost be classified as a revolutionary movie in the film industry. Never before has there been such a cult following associated with a movie before, that I know of. It will always be one of the best movies made.",0.2694805194805195,0.383982683982684
1132,"ok. Look at Star Wars. It is extremely hokey, and for the whole time, the stormtroopers for some reason can't hit the good guys. For the average viewer today, its just another ho-hum sci-fi flick. But Star Wars is #7 at the top 100. Why? Why is a film that is so cheesy in the top 100? Because of the monumental amount of creativity involved. Take a look at the Mos Eisley Cantina. There are probably dozens of different looking creatures, they all look weird, but are memoriable enough to leave their image in your head. Check out this new phenomenon called ""the force"". Truly, this is Star War's biggest and most creative idea that has not been taken from any movie...but it is spawned from George Lucas alone. All the characters in Star Wars have such distinct looks and personalities, especially the ever omnimous Darth Vader, that nowadays there are references to them(e.g.""the force will be with you, always"").",0.15066844919786093,0.6326203208556149
2,"Only seen the original Star Wars films a few times, I tend to forget how great of a magical experience it is! A New Hope is so awesome in so many aspects especially the music and sounds of everything! It's amazing how it was made for it's time I still I don't understand how they did many things. I will admit it has a few bits that are boring but still glorious. Up until a few years ago I didn't see most of the films and I didn't understand the hype now I do in which I'm happy with them all even seen the new ones.",0.2572192513368984,0.653475935828877
1896,Star Wars gives everyone an opportunity to escape reality and to put themselves in the place of such down to earth characters as Luke Skywalker. One important element to a successful sci-fi film is believability. George Lucas introduces so many new twists to old concepts (light sabre wielding Jedi in place of sword wielding knight) that it easily slips into the backdoor of our minds as something acceptable and plausible. Excellent writing and enjoyability for all ages!,0.3694674012855831,0.6297061524334251
1441,"Re watching this film after a couple of years since my last viewing and watching it on blu ray it is brilliant.This film has everything. Since it was made in 1977 the special effects to me still hold up to this day (The original effects not the remastered add on's that i think look ridiculous). The story is absolutely awesome everyone watching it is backing Luke and wanting everyone on the millennium falcon to triumph. One of the best parts of this film is the universe that it puts you in and the different species/people you get to meet along with all there separate stories. The only problem with the movie to me is some of the acting in the film, it really isn't the best it could be but with the places and scenes the characters are in, the acting isn't ever unbelievable or bad enough for you to loose interest in the characters. ",0.16074290293040294,0.5139995421245421
2002,"Recently I began watching all the Star Wars movies again. I decided to begin with this one and go 4, 5, 6, 1, 2, 3. About 30 minutes into this movie I decided I needed to stop and post a comment about how amazing this movie is.",0.30000000000000004,0.575
65,"Star wars made epic fantasy real. For a generation of people it has defined what the cinema experience is meant to be. Today it is probable that pc games will offer a deeper and more satisfying entertainment solution, but for pure visual and aural pleasure, mixed with basic emotional manipulation, there has never and will never be a better example of cinema than when star wars appeared over 25 years ago. When you think of star wars, you must remember what else was happening at the time. In America, the war in Vietnam had been lost. In the U.K economic disaster was occurring(a 3 day working week, and the army collecting rubbish). It was almost like the two most technically advanced countries in the world were going backwards. Star wars let everybody escape from that reality and reach for a future that was uncertain but ultimately good.",0.2542857142857143,0.4166666666666667
754,"Hollywood is rich in mismatched buddy acts, and none more so than the Laurel and Hardy of cybernetics, C-3PO and R2-D2: one short and stout, the other tall and, to all intents, 'English'. Being a protocol droid, or butler, and butlers being stereotypically British, it was probably inevitable that C-3PO should be camper than a rowe of tents. There's no getting around this. Threepio is quite, quite gay. And considering their odd relationship, R2 - the Swiss Army knife of droids - is fiercely loyal. R2 could mosey along fine without old Goldenrod, who usually depends on others, including his gutsier companion, to get him out of scrapes.",0.12307692307692308,0.4262820512820513
1044,"Review: As I type this review of perhaps one of the greatest cinematic experiences that changed Movie Culture, I need to point out one thing that people get mixed up...",0.3333333333333333,0.48333333333333334
1674,"This movie was revolutionary because of how entertaining and innovative it was for its time. A cliché story and a bad script make anyone, of any age, can understand it; And to that, if we add one of the best soundtracks in the history of cinema, in addition to a world that feels so alive and varied, such as Mos Aisley on Tatooine, or the place where the rebel soldiers were. We have a new and fresh balance, of a simple story, with villians who are completely evil and heroes who are completely good, with an exotic and colorful world, ""That's how you make a Blockbuster"". (The poor acting is also noteworthy)
Other things that can be highlighted are the incredible special effects, which for 1977 were the best ever made, with a not so high budget it is worth mentioning. And finally the originality of Lucas to create those names and figures that will remain in posterity forever.",0.20584120425029517,0.5574901613537976
531,"Wow. When I was ten years old, my dad came home and said ""It's time to watch some REAL movies."" He brought home Raiders of the Lost Ark, Kelly's Heroes... and 'A New Hope'. I was astonished. Raiders of the Lost Ark had the most impact on me, but Star Wars was just as good, if not better - a true epic for all ages.",0.19363636363636366,0.46045454545454556
1485,"When you watch this movie today, you may think that it is lame. All i have to say is THIS IS THE MOVIE THAT STARTED IT ALL!!! I know i wasn't born when this came into theaters, but I do know that the special effects were AMAZING for that time. And the people that think this movie is lame are too new age. They think that modern special effects make a good movie.",0.10926085633116885,0.6121753246753248
