,Review,Polarity,Subjectivity
706,"Following the massive success for the first Star Wars film, George Lucas had hoped to become independent from the Hollywood system in choosing to finance the budget from the other two sequels himself. To develop the story for Empire Strikes Back, Lucas brought on sci-fi writer Leah Brackett to write the screenplay. In the first draft, Brackett would have Luke's father appear as a spirit to Luke thus tying into the backstory provided in A New Hope. Upon reading Leah's screenplay, George was less than pleased but before he could meet with her and fix the script, Brackett passed away thus leaving Lucas to write the next draft himself but he brought on Lawrence Kasden to reanalyze the screenplay. Unlike A New Hope, Lucas chose not to direct Empire Strikes Back because he was focused on running Lucasfilm as a business, overseeing the VFX company Industrial Light and Magic, and financing other Lucasfilm projects. George then offered the director's chair to his old film mentor, Irvin Kirschner. Known for more character-driven films like The Eyes of Laura Mars, Kirschner had never directed a blockbuster before and he originally rejected the offer, fearing the sequel wouldn't match the standard of the original film. When he called his agent, though, he later accepted the job at his agent's behest. Shooting for Empire Strikes Back began in Norway in early 1979 where they encountered the worst storm in 50 years with temperatures of -20 degrees and 18 feet of snow. On one occasion, the crew were unable to leave their hotel to shoot a scene of Luke escaping the Wampa cave so Irvin was able to achieve a shot involving Luke's exit of the Wampa cave by opening the hotel's doors and filming Mark Hamill running out into the snow while the crew remained warm inside. When the film opened in June of 1980, it did incredibly well at the box office and with moviegoers, but critics were mixed on the film, but over time, the film has been received far more positively and is now considered by many to be the best out of the entire Star Wars saga.",0.1692982456140351,0.43586523125996807
331,"Whilst a lot of people deem this movie superior to ""Star Wars: Episode IV: A New Hope"" and one of the best sequels ever made. I disagree. ",0.6121212121212122,0.5515151515151515
1015,"One of my earliest memories was seeing Empire (the original release) on the big screen when I was five years old.  I remember feeling all the peaks and vallies of the perils of the heroes, as vividly as I do when I watch it now. That is the definition of a timeless classic.",0.15333333333333332,0.39333333333333337
1378,"I absolutely Love this film. It is one of my most favorite Star wars episodes. I will always recommend this film to all my non starters fans and the fans. This movie is a great sic-fi based movie with lots of plot twists. The movie itself is great when it comes to people who love to sword fight and this can persuade lots when it comes to the ""Force"" and lots of role players love this movie because the story line is so good.",0.6,0.675
374,This movie takes place after A new hope.,0.13636363636363635,0.45454545454545453
1044,"Although it is argued that 'A New Hope' was more original and revolutionary (Which it is), I believe that 'Empire' is a better film. While the first film touches on Luke's destiny, in 'Empire' Luke begins to see the potential of his power, and also sees the temptation of the dark side. Where this film succeeds where the others fail is in the psychology of the film. Luke realises that his own worst enemy is himself, not Vader. Vader too is given far more scope in this film. We see his full range of his powers, his relationships with Imperial Officers, and more importantly with the Emperor. The climax of the film (Which I won't give away, just in case you've been living under a rock since 1980), ties up a lot of loose ends and intertwining stories from the film. Ultimately it sets up a great start for the final part of the trilogy (Unfortunatley it wasn't lived up to). A very solid 9/10",0.18973526473526475,0.620814740814741
985,"I must imagine that making a sequel to 'Star Wars' must be like trying to follow Johnny Carson in the Tonight Show. How do you follow up an act that was so well received and set the standard so high? There is a such thing as warming up an audience. It's a totally different matter when you blow them away. In these days, when it is customary to believe that sequels have no chance to equal their predecessor, all one has to do is point to 'Empire Strikes Back' to reject that notion.",0.02666666666666667,0.315
1171,"First I watched the episodes 1,2,3,7,8,9, then I watched the oldest movies. To be honest I didn't like the original trio. Prequels are better. I find the movie a bit boring comparing to the new ones. The plot is not very complex nor interesting. And because they are old, the aliens and the special effects look fake.",0.130353737171919,0.5924545151817879
872,"""The Empire Strikes Back"" is brilliant. Never has a sequel so elaborately outbeaten an original in quality! I rank this one up there with the greatest films of all time. Original version: 10/10. Special Edition: 10/10. I shall never forget this one.",0.3501116071428571,0.7464285714285714
710,"I actually thought ""The Empire Strikes Back"" was the best movie made in the original Star Wars trilogy, even better than the first Star Wars movie.",0.3541666666666667,0.33055555555555555
86,Hoth. Yoda. Cloud City. That moment when you realize family really does matter  priceless.,0.6,0.6
1407,This still has to be my favorite Star Wars movie. The tone and the raw light saber battle just put it a notch above the rest of the saga. The story is great. The action is great. The design and special effects still hold today and the reveal will always be memorable. Great movie.,0.4026373626373627,0.6182967032967033
1360,A lot of people don't like it but I think it's a very fitting conclusion to a classic trilogy.,0.4083333333333333,0.4083333333333333
317,"Bigger isn't always better. Clichéd, I know, but it's perfect to describe this. Dazzling action sequences and it's not really a big decrease in quality from the first, but some of the creativity and wit is gone, and instead it gets to be too much of an overload. Still, it's pretty entertaining for the most part, the characterizations are once again the best thing about it, and where it leaves the characters in the end is truly fascinating. Unlike A new Hope, I can't say that I totally get the acclaim this one's gotten as the ""best"" in the franchise. Still, this is definitely pretty good and definitely doesn't add a bad taste to the franchise.",0.35681818181818187,0.5677272727272727
30,"Although called ""Episode V,"" this was second movie in the Star Wars 6-part installment and I've always thought one of the better entries in the series.",0.25,0.25
359,"One of my seven 10s (of my about 200 rated movies) are given to this movie. And when I first wanted to vote for it, I had just seen it, yet again experienced the class, the acts, the dialogue, the action, the characters, the amazing adventures of Han, Luke and the rest. And let's just say that I hadn't seen it in years just before I voted. And a 10 sounded so, well, unreal, especially when you should actually presume that it's the original Star Wars which deserves a 10. If one of the movies should have one. But it was this one I found right. I still do. I am sure that this is the absolutely greatest adventure movie of all time. Of all Star Wars movies. Of the Indiana Jones movies. And of the Lord Of The Rings movies. Of every adventure movie I have seen, this one is the very best. Why, you will probably ask. Most people I know either prefer Star Wars IV or VI to this one. But I think they forget to take acquintance to the amazing chemistry there is between all the cast in this movie. And the classic scenes, there are many more than in the other movies. Luke meeting Yoda, and Yoda's amazing wisdom for such a small, little green alien. Vader confronts Luke. The truth revealed. Han and Leia's first kiss, and C-3POs interference. The introduction of Lando. Boba Fett. Admiral Piett's absurd rise to great Imperial stature. The battle of Hoth. Han frozen into carbonite. Just about everything of the dialogue, acting, everything of it is so classic, so climatic, so absolutely real. The Empire Strikes Back is the absolutely finest film in the entire Star Wars series. It's so intense, its plot and subplots are perfectly intertwined, just about everything in the film is perfectly fit for its genre. This is why this movie deserves a 10.",0.27090136054421776,0.5618458049886621
955,"I grew up with this movie. This movie was my favorite movie for almost all of my youth. Star Wars was it when I was a kid. Everyone had the toys, costumes, everything. Empire Strikes Back was huge because you had already seen great characters and a really cool villain, and you really wanted to know what was going to happen next. Sometimes you don't care, but this, you waited and anticipated and when it came out, it didn't disappoint. I thought it would blow my mind and it did. The Hoth planet was my favorite part of the movie. You see Luke training and of course Yoda. I don't like fantasy movies (I don't think you can call this sci fi) but every now and then I can handle a little. Looks great on DVD. I like it even more now.",0.3511363636363637,0.5681818181818182
562,"Star Wars: Episode V - The Empire Strikes Back (1980) is an excellent timeless classic that it is the best sequel of all time. I love this film to death, it is my second favorite film and the best sequel in the Star Wars franchise that I love. The Empire Strikes Back is a movie that it is one of the best sequels I can think of, it is right there with Aliens (1986), it is right there with Terminator 2: Judgment Day (1991) it is an excellent sequel and it really does establish The Empire as a value treat. Empire Strikes Back is still and excellent film which I really believe is a timeless classic. This is my second favorite film from director Irvin Kershner. Number 1 favorite Irvin Kershner film will be RoboCop 2 (1990) which is very underrated action flick. I still have to review those movies someday.",0.4210317460317459,0.4293650793650794
617,"After the huge success of ""Star Wars"" both critical and in the box office, giving birth to a new era cinema. George Lucas was already planning its sequel, but decided to divide his work with the director Irvin Kershner and screenwriters Lawrence Kasdan and Leigh Brackett, many fans were afraid (even with Lucas writing the story), but this group brought the saga to a all-new and unexplored level.",0.12272727272727274,0.5924242424242424
1153,"If anyone is going to question George Lucas and his ability to write and direct Episode One, one needs to look no further than this movie here. Not only is this movie a great science-fiction masterpiece, it is a rich, dark, deep, and involving drama that takes this space opera to new heights. While the original was great, this movie improved on it in the basis that it WASN'T a Wild West movie in space. This was the Godfather in space. This was Casablanca in Space. Any great movie you have seen, this is it. It has everything one is looking for, plus the greatest few lines in movie history: ""Obi-Wan never told you what happened to your father.""  ""He told me enough...He told me you killed him.""  ""No, I am your father.""",0.26242424242424245,0.5603030303030303
1042,"Better than Star Wars. Better than Return of the Jedi. And do you know why? Because it spends more time on character development and dramatic buildup than either of its siblings. While The Empire Strikes Back does include its share of space battles and lightsaber duels, the big focus isn't on special effects, but on relationships between characters. The heroes and villains are both developed in interesting ways, plus there's that surprise twist which you probably already know about, but which I won't risk spoiling for you.",0.22486772486772486,0.3968253968253968
596,"I'm not afraid to say that this is the best Star Wars movie. A classic, with the most incredible plot twist of all. it's official: this film is timeless!",0.5933333333333334,0.5533333333333333
1065,"The adventures of my idol Luke Skywalker continue in this installment in the classic Star Wars film trilogy.  The tone of the series takes a darker turn as George Lucas's sequel masterfully delves into the physical, emotional, mental and spiritual developments of the lead characters and the ominous challenges they encounter.  ",0.17777777777777778,0.3821428571428572
1297,"Excellent, led by Star Wars veteran Paul Hirsch, but it is known that both George Lucas, and his then wife Marcia were also heavily involved in putting the film together. Peter Suschitzky's photography is more conventional and low key in approach than A New Hope, but is particularly effective on the Dagobah scenes in Elstree Studios, and the location scenes in Norway.",0.21038961038961043,0.5457431457431458
234,"When this movie came out in 1980, people were unsure of how it can live up to the hype due to the success of the previous film. But it did deliver! This movie went to even darker places this time around, and the characters are left at the lowest point by the end of the film. Great action sequences, great acting and above all the biggest twist of all time! ",0.18030303030303033,0.27416666666666667
1273,"It was great at everything
Iam officially fan of han solo and darth vader
Dialogues were good and screenplay was well written, Harrison ford nailed it as Han solo",0.75,0.675
1377,"After getting absorbed into the world of Star Wars thanks to memorable characters and set pieces, ""The Empire Strikes Back"", delivers in almost every way possible. While the ""Star Wars"" was honestly nothing much more than pure fun, this one told a dark and intriguing story that really threw its characters for a loop. Since we've pretty much grown to love these characters, the turmoil they face really drives a strong emotional connection that the last one didn't necessarily have. It even digs deeper into the myths of the force. However, I felt I didn't get enough of it. I wished the second act was much more broad like its first and third acts. It could have added another 30 minutes for all I cared. And really, that's my only biggest gripe. This movie delivers in a way that was never seen before. By putting its characters at stake and giving the story more grit it made for a gripping Star Wars experience. I give ""The Empire Strikes Back"" an A!",0.2116167434715822,0.48373655913978497
1189,"Even though George Lucas did not come back to direct this one, this movie was the best of the trilogy. The emotions can be felt between Han and Leia, as the other ones did not have this feeling. This movie also included the most brilliant sequence in movie history of all time: The Asteroid Field, along with the Battle of Hoth. This movie will awe you with its gorgeous choice of colors (get the special edition for best viewing), and emotions that pop out at you.",0.49246031746031743,0.48293650793650794
115,"In many ways, The Empire Strikes Back is the perfect sequel. But before I begin, let me get one thing out of the way. This is NOT the best Star Wars film of all time. That honour lies with the original, which it always will. There's a multitude of great scenes here, but I can and will argue that every one of them is derived from the original.",0.5785714285714285,0.5785714285714285
988,"The original Star Wars was a great movie in it's own right, but the sequel blew that out of the water!! Empire was and still is, so far, the best Star Wars installment to grace our big screens. The plot line was superb and really made for a hell of a ride for us to enjoy. The character development in this movie, from Han to Leia, Luke to Vader, Lando to Han, etc. was perfect. The special effects were taken to a all new level of intensity (the Hoth battle is still one of the best battle sequences ever--real or not). And John Williams' score is phenomenal.",0.5276623376623377,0.5974458874458874
1228,"I think The Empire Strikes Back is the best of the three. While Star Wars was certainly a pioneer in special effects and it introduced the trilogy as well as it could, it was a Western in space, essentially, with all the hokiness and formulaic storyline. I don't like the Western genre, so it doesn't get my vote. Return of the Jedi has brilliance in its own right, but its flashiness overwhelms most elements of story. The Empire Strikes Back has something the other two lack, a darkness and foreboding that makes it more suspenseful and altogether more satisfying. It also contains the crucial element in the entire Star Wars storyline, the little fact revealed at the end.",0.20723214285714286,0.4639285714285714
452,"The darker version of the trilogy as three years has passed since the original box-office smash; it was in February of 1997 where I watched the movie in its new edition and suddenly I was like the people who saw the film in 1980 where the sequel was better than ever. Though George Lucas became in charge of the production, he is not directing this film or the other sequel (Return of the Jedi) as Irvin Krishern (Robocop 2) takes over Lucas's desire in a way fans have never dreamed of.",0.17727272727272725,0.5159090909090909
292,"I think this movie is amusing and decent. With its interesting storyline, good characters, a surprise plot twist towards the end, and so much more are sure to keep you entertained. I don't like the scene when Han Solo gets frozen. But all in all, I recommend you give this a try.",0.49444444444444446,0.6925925925925925
1066,In my opinion the six hour plus epic of episode IV through VI of Star Wars are the best movies of all time.  To separate them would not give them justice because it really is one incredible story.  I find the acting to be surprisingly good from mostly relative unknowns and they make the story so much better.  The feeling of depth to this story is what really sets it apart and it is so incredibly entertaining.  The special effects are mind boggling for their time and are still great today.  I love this movie because it made me want to be part of this universe and dream about being there.  The score has to be by the best I have ever had the pleasure to hear and the visuals are amazing.  For  entertainment I can't find any better movie than these.,0.4910714285714286,0.4638392857142857
310,"""Empire had the better ending; Luke gets his hand cut off, finds out Vader's his father, Han gets frozen, and taken away by Bobba Fett, it ends on such a downnote. That's what life is, a series of down endings. All Jedi had was a bunch of Muppets."" - Dante Hicks, Clerks.",0.11481481481481481,0.42962962962962964
720,"The Empire Strikes Back is just a notch down from A New Hope, but still an excellent film in the trilogy. After the Death Star was destroyed, the Rebellion was chased from their secret base and relocated to a bunch of different planets over three years, until they're finally settled down on the ice planet of Hoth. Darth Vader, obsessed with finding Luke Skywalker has sent probe droids across the galaxy in order to find him and his friends. This film is very action packed, ranging from the AT-AT battle to the chase in the asteroid field. The acting is quite better than the first go around, especially from Mark Hamill, and the love scenes between Han and Leia are excellent. Darth Vader is at his most evil in this film, choking people to death who fail him. His lightsaber duel with Luke at the end is ten times better than between him and Obi Wan in the original and the point where Darth tells Luke who he REALLY is is shocking, even when you know what happens. To sum it up: The Rebellion is defeated, Luke abandons his training, Han is captured and taken to Jabba The Hutt and Luke gains a daddy and loses a hand. Excellent film in the series.",0.03260194537972315,0.5628020950243172
449,"It really isn't often that you see a sequel that you like more than the original, but I feel pretty comfortable saying that I liked ""Empire Strikes Back"" more than ""A New Hope"".",0.329040404040404,0.556060606060606
168,"This film, the second of George Lucas' incredible Saga, not only expands on the first and improves upon it in many ways but it also proves that a film can be a huge success without having a true beginning or end. Rather The Empire Strikes Back is but another chapter in the enduring tale begun by a New Hope.But it has enough witty dialog, amazing action sequences and brilliant new characters to make it a wonderful film in its own right as well.",0.3629220779220779,0.5614069264069265
468,"It is surprisingly better than I thought. It was action packed, keeping you on your toes throughout the film. However, it was just that. Nothing really stood out to me and simply said, it was just not very emotional. Perhaps this can also be attributed to the fact that even before watching this film, I already know about the spoilers given that I'm watching this so many years after the very famous plot twist occurred. Even so, I must say that there were some instances which I felt were very well done. For example, C3PO's cooks and witty comments help to bring a little laughter and charm into this otherwise bleak and sad film.",0.08020833333333337,0.5797619047619048
1061,"This movie takes all the great elements of Star Wars and elevates them to something deeper and more emotionally resonant.  Sure, there are cool aliens, action sequences, and all, but here the heroes have to deal with things us normal people also deal with.  Along with helmeted villains, snow monsters and the like, they face sexual tension, identity crisis, spiritual yearning, betrayal, parental issues, separation from loved ones, etc...  The pacing is just perfect, although there seems to be a screwed-up sense of time.  (Luke seems to be with Yoda for at least weeks, but the pursuit of the Falcon seems to take only a few days.)  The film is full of dreamy visuals--- a city in the clouds, a murky swamp planet, Kenobi's ghostly appearances, Luke's confrontation in the cave on Dagobah.  And the best part is the uncertain ending.  The bad guys seem to have won, and the heroes' fates are up in the air.  Definitely the best of the series.  Watch it again and again, it's worth it!",0.30624999999999997,0.543611111111111
113,My favorite scene of this movie is when Luke Skywalker and Darth Vader Duel with Lightsabers And I love how the Empire want to catch the Millennium Falcon and then put Han Solo in ice and how Yoda trained Luke Skywalker. This is the best Star Wars Movie for me.,0.6666666666666666,0.6333333333333334
1303,Never gets old...love it...too much... every human in earth knows star wars movie and all of them knows its an awesome movie.,0.39999999999999997,0.43333333333333335
552,"Once again, George Lucas takes us to a long time ago in a land far, far away.  This film is a follow up to one of the biggest grossing movies of all time.  To tell you the truth, this movie was not that great.  The characters were further defined, but this film did leave enough out there to tell even the most novice of movie watchers that there was one more film to come (even if Lucas didn't tell us beforehand).",0.24375000000000002,0.64375
10,''Star Wars: Episode V - The Empire Strikes Back '' is my favorite one from all the star war series.,0.25,0.5
1145,"What the title says. I believe this is the best Star Wars out of all of them to date. Regardless of nostalgia, favorite characters etc. This is the best one I don't care what anyone says!",0.8333333333333334,0.5333333333333333
877,"I think that it is the best movie out of the trilogy and it is the best movie I have ever seen. All of the main actors are excellent in their roles and it is the movie that expands each of the charactors. The plot is well structured and leaves you  wanting more, I enjoy it every time I see it.",0.6777777777777777,0.48888888888888893
239,"Many feel The Empire Strikes Back is even better than Star Wars. Is this true? I really don't know, as Star Wars is probably the greatest film ever made, but many say ESB is as well.",0.43571428571428567,0.47857142857142854
686,"Words almost fail me at writing a review of this, the Holy Grail of Star Wars movies. It is not just a living legend and a cinematic masterpiece, it is the sacred text of the mythology of Star Wars. A New Hope introduced us to the Star Wars galaxy and gave us a hint of its mythology, but The Empire Strikes Back created and entire mythology which ranks as the greatest imaginative exercise in the history of cinema. ",0.17662337662337663,0.4685064935064935
538,"This movie expands upon everything A New Hope creates, ups the stakes, and adds a layer of darkness, and an atmosphere of hopelessness that is almost unmatched.",0.13636363636363635,0.45454545454545453
406,The Empire Strikes Back has entertained and will continue to entertain people of all ages for years to come. This movie is so iconic in every way.,0.25,0.25
